"CSDUID","CDUID","PRUID","area_km2","precip_extrapolated","r20mm_2025","r20mm_2050","cdd_2025","cdd_2050","r1mm_2025","r1mm_2050","sdii_2025","sdii_2050","r95days_2025","r95days_2050","r99days_2025","r99days_2050","r20mm_2025_cd_mean","r20mm_2050_cd_mean","cdd_2025_cd_mean","cdd_2050_cd_mean","r1mm_2025_cd_mean","r1mm_2050_cd_mean","sdii_2025_cd_mean","sdii_2050_cd_mean","r95days_2025_cd_mean","r95days_2050_cd_mean","r99days_2025_cd_mean","r99days_2050_cd_mean","r20mm_2025_pr_mean","r20mm_2050_pr_mean","cdd_2025_pr_mean","cdd_2050_pr_mean","r1mm_2025_pr_mean","r1mm_2050_pr_mean","sdii_2025_pr_mean","sdii_2050_pr_mean","r95days_2025_pr_mean","r95days_2050_pr_mean","r99days_2025_pr_mean","r99days_2050_pr_mean","r20mm_2025_pctile_national","r20mm_2050_pctile_national","cdd_2025_pctile_national","cdd_2050_pctile_national","r1mm_2025_pctile_national","r1mm_2050_pctile_national","sdii_2025_pctile_national","sdii_2050_pctile_national","r95days_2025_pctile_national","r95days_2050_pctile_national","r99days_2025_pctile_national","r99days_2050_pctile_national"
"1006031","1006","10",4.7713093266253,FALSE,7.5,11.5,10,10,170.5,168.5,6.73339581489563,7.08459401130676,7.5,11,2,2,9.0994623547806,10.8763489177601,9.84519659663365,9.79023327159646,175.081093548474,173.197313162003,6.63722620307754,6.92880800826687,9.14249734608328,11.1060244751788,2.01332471597861,2.62430971643994,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,67.4,85.8,3.9,5.1,92.7,91.3,66.6,64.8,57.5,93.8,88.3,64.1
"1101027","1101","11",77.1183625827525,FALSE,10.25,10.75,11,11,158.5,157,7.13786840438843,7.48868918418884,9.75,8.5,2,2,10.7401479556197,10.5886993107275,10.7564930675337,11.6536504665898,157.818949239801,155.594908297966,7.18726399302354,7.54656027837024,9.40587706266497,8.72491984429915,2.04279583143199,2.45164359449474,11.1131648482993,10.9436989808554,11.6584171552781,12.1130498907006,151.716546691677,149.816088982999,7.3387792435762,7.66843121940739,9.19139730143963,9.05099657524285,1.9173640905875,2.41868867329035,83.5,81.6,12,13.2,79.7,73.9,78.8,76,94.9,53.2,88.3,64.1
"1101030","1101","11",50.7320585816413,FALSE,10.6666666666667,10.6666666666667,10.6666666666667,11.3333333333333,159.666666666667,158,7.05706516901652,7.42711400985718,10,9,2,2.33333333333333,10.7401479556197,10.5886993107275,10.7564930675337,11.6536504665898,157.818949239801,155.594908297966,7.18726399302354,7.54656027837024,9.40587706266497,8.72491984429915,2.04279583143199,2.45164359449474,11.1131648482993,10.9436989808554,11.6584171552781,12.1130498907006,151.716546691677,149.816088982999,7.3387792435762,7.66843121940739,9.19139730143963,9.05099657524285,1.9173640905875,2.41868867329035,84.9,81.2,9.3,17.7,80.8,75.2,76.1,74.1,97.2,62.1,88.3,84.3
"1009028","1009","10",41.9156309981301,FALSE,6.5,9,11,10.5,164.5,162,6.47621035575867,6.86115169525146,9,11.25,2,2,5.98106345982664,7.82299749760261,9.93052075801585,9.5273018646065,178.381321625051,176.262198551664,6.09688573280915,6.49318911876308,9.87433209016462,12.5311795796018,1.86519336763247,2.89930826629888,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,60.4,67.3,12,8.3,85.6,80.9,61.6,60.9,83.9,95.9,88.3,64.1
"1009029","1009","10",41.8194646470856,FALSE,7.25,8,10,10,162.75,159.25,6.56554067134857,6.91547131538391,9.25,11,1.25,2,5.98106345982664,7.82299749760261,9.93052075801585,9.5273018646065,178.381321625051,176.262198551664,6.09688573280915,6.49318911876308,9.87433209016462,12.5311795796018,1.86519336763247,2.89930826629888,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,66.1,60.8,3.9,5.1,84,76.7,63.1,61.8,89.5,93.8,66.5,64.1
"1009030","1009","10",6.50191525855331,FALSE,7,9,10,9,203.5,201.5,5.91025972366333,6.28593111038208,9.5,12.5,1.5,3,5.98106345982664,7.82299749760261,9.93052075801585,9.5273018646065,178.381321625051,176.262198551664,6.09688573280915,6.49318911876308,9.87433209016462,12.5311795796018,1.86519336763247,2.89930826629888,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,63.8,67.3,3.9,0.7,99.2,98.9,50.7,52,92.4,98.7,71.4,96.5
"1009031","1009","10",3546.99669529834,FALSE,6.28260869565217,7.8695652173913,10.1521739130435,10.2391304347826,163.673913043478,159.826086956522,6.32831281164418,6.68458983172541,9.17391304347826,11.2391304347826,1.47826086956522,2.5,5.98106345982664,7.82299749760261,9.93052075801585,9.5273018646065,178.381321625051,176.262198551664,6.09688573280915,6.49318911876308,9.87433209016462,12.5311795796018,1.86519336763247,2.89930826629888,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,59.3,58.9,6.5,7,84.8,77.5,58.9,58.2,88.5,95.8,70.4,86.8
"1009032","1009","10",23.8583891755956,FALSE,6.5,8,10,10,162.5,158.5,6.42343711853027,6.77907502651215,9.25,11,1.25,2.5,5.98106345982664,7.82299749760261,9.93052075801585,9.5273018646065,178.381321625051,176.262198551664,6.09688573280915,6.49318911876308,9.87433209016462,12.5311795796018,1.86519336763247,2.89930826629888,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,60.4,60.8,3.9,5.1,83.8,75.8,60.6,59.7,89.5,93.8,66.5,86.8
"1102002","1102","11",671.893180053517,FALSE,11.9,11.2,11,12.1,153.6,152.1,7.25538201332092,7.6014714717865,9.5,9,2,2.4,11.5130241655032,11.1120153126488,11.4030624732096,12.0515120616931,152.076167571621,150.17821877839,7.33637641225065,7.6435382411946,9.32203669087524,8.86722533256764,2.03546223010314,2.62964174894751,11.1131648482993,10.9436989808554,11.6584171552781,12.1130498907006,151.716546691677,149.816088982999,7.3387792435762,7.66843121940739,9.19139730143963,9.05099657524285,1.9173640905875,2.41868867329035,88,84.8,12,29.4,73,67.1,81.9,79.7,92.4,62.1,88.3,85.2
"1102003","1102","11",78.6112986519694,FALSE,11.75,11,11,12,154.75,153.25,7.25229692459106,7.66512656211853,9.25,8.75,2,2.5,11.5130241655032,11.1120153126488,11.4030624732096,12.0515120616931,152.076167571621,150.17821877839,7.33637641225065,7.6435382411946,9.32203669087524,8.86722533256764,2.03546223010314,2.62964174894751,11.1131648482993,10.9436989808554,11.6584171552781,12.1130498907006,151.716546691677,149.816088982999,7.3387792435762,7.66843121940739,9.19139730143963,9.05099657524285,1.9173640905875,2.41868867329035,87.8,83.4,12,26.2,75,68.5,81.8,81.9,89.5,56.2,88.3,86.8
"1102005","1102","11",30.3122642704255,FALSE,12,11.25,11,12,154.5,152.75,7.35857844352722,7.73133230209351,9.5,9,2,2.75,11.5130241655032,11.1120153126488,11.4030624732096,12.0515120616931,152.076167571621,150.17821877839,7.33637641225065,7.6435382411946,9.32203669087524,8.86722533256764,2.03546223010314,2.62964174894751,11.1131648482993,10.9436989808554,11.6584171552781,12.1130498907006,151.716546691677,149.816088982999,7.3387792435762,7.66843121940739,9.19139730143963,9.05099657524285,1.9173640905875,2.41868867329035,88.4,85,12,26.2,74.6,67.7,84.3,83.7,92.4,62.1,88.3,90.3
"1005014","1005","10",133.513561035428,FALSE,6.75,8.375,10.75,8.875,187.625,186,5.86501705646515,6.30672168731689,9.25,11.625,2,2.875,6.51713941624313,8.68737937143703,9.89370056681443,8.83151881700983,193.402961188768,191.845291575106,5.98638254775197,6.37681222781337,9.20935620008248,12.464129341191,2,2.62023253413288,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,61.6,63.6,9.8,0.2,97.6,97.6,50.1,52.4,89.5,96.8,88.3,92.1
"1006011","1006","10",6.30696856451935,FALSE,10,10,10,10,169.5,168.5,6.49013304710388,6.73009014129639,10,10.5,2,2,9.0994623547806,10.8763489177601,9.84519659663365,9.79023327159646,175.081093548474,173.197313162003,6.63722620307754,6.92880800826687,9.14249734608328,11.1060244751788,2.01332471597861,2.62430971643994,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,82.6,75.6,3.9,5.1,91.2,91.3,61.9,58.9,97.2,89.6,88.3,64.1
"1009012","1009","10",8.67590795821254,FALSE,7,9,10,9,191,194,6.00515604019165,6.38058042526245,8,12,1,3,5.98106345982664,7.82299749760261,9.93052075801585,9.5273018646065,178.381321625051,176.262198551664,6.09688573280915,6.49318911876308,9.87433209016462,12.5311795796018,1.86519336763247,2.89930826629888,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,63.8,67.3,3.9,0.7,97.8,98.2,52,53.6,65.4,97.7,35.5,96.5
"1005015","1005","10",6.72305914083552,FALSE,7,9,9,9,202,200.666666666667,5.93131748835246,6.21462170283,10,12,2,2,6.51713941624313,8.68737937143703,9.89370056681443,8.83151881700983,193.402961188768,191.845291575106,5.98638254775197,6.37681222781337,9.20935620008248,12.464129341191,2,2.62023253413288,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,63.8,67.3,0.3,0.7,99,98.8,50.9,50.9,97.2,97.7,88.3,64.1
"1008061","1008","10",18.158932273683,FALSE,7,8,10,10.25,162.75,157.75,6.4076896905899,6.91613900661469,8.5,9.75,2,3,6.83878977332655,7.95267672551086,10.0646488333507,9.91091751859358,166.996202482055,165.007557796899,6.27501922597887,6.61247731505171,9.1098247591153,10.2810574078471,1.99469802924562,2.79428837320939,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,63.8,60.8,3.9,7.1,84,75,60.4,61.9,74.5,76.2,88.3,96.5
"1005016","1005","10",541.014501167369,FALSE,7.72222222222222,10.1111111111111,9.27777777777778,8.72222222222222,205,204.111111111111,6.16946027013991,6.42170106040107,9.5,12.5,2,2.27777777777778,6.51713941624313,8.68737937143703,9.89370056681443,8.83151881700983,193.402961188768,191.845291575106,5.98638254775197,6.37681222781337,9.20935620008248,12.464129341191,2,2.62023253413288,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,68.6,77.6,0.5,0.1,99.4,99.1,55.3,54.2,92.4,98.7,88.3,83.7
"1005025","1005","10",3.81295751034019,FALSE,7,9,9,9,202.5,201.5,5.9563136100769,6.23886442184448,10,12,2,2,6.51713941624313,8.68737937143703,9.89370056681443,8.83151881700983,193.402961188768,191.845291575106,5.98638254775197,6.37681222781337,9.20935620008248,12.464129341191,2,2.62023253413288,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,63.8,67.3,0.3,0.7,99.1,98.9,51.3,51.2,97.2,97.7,88.3,64.1
"1005030","1005","10",11.8621730352027,FALSE,6.25,9,9.75,8.5,201.5,199.25,5.88573801517487,6.21309053897858,9.25,12,2,2,6.51713941624313,8.68737937143703,9.89370056681443,8.83151881700983,193.402961188768,191.845291575106,5.98638254775197,6.37681222781337,9.20935620008248,12.464129341191,2,2.62023253413288,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,59,67.3,1.3,0.1,99,98.5,50.4,50.9,89.5,97.7,88.3,64.1
"1006021","1006","10",6.38434355772664,FALSE,9,10,10,10,167.5,164,6.47625541687012,6.73199272155762,9,10,2,3,9.0994623547806,10.8763489177601,9.84519659663365,9.79023327159646,175.081093548474,173.197313162003,6.63722620307754,6.92880800826687,9.14249734608328,11.1060244751788,2.01332471597861,2.62430971643994,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,76.5,75.6,3.9,5.1,88.9,83.9,61.6,58.9,83.9,82,88.3,96.5
"1008033","1008","10",16.1633136835608,FALSE,7.5,7.75,10,10,166,165,6.33186686038971,6.4792754650116,10,10,2,3,6.83878977332655,7.95267672551086,10.0646488333507,9.91091751859358,166.996202482055,165.007557796899,6.27501922597887,6.61247731505171,9.1098247591153,10.2810574078471,1.99469802924562,2.79428837320939,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,67.4,58.3,3.9,5.1,87.4,85.8,58.9,55,97.2,82,88.3,96.5
"1007043","1007","10",9.89188945446328,FALSE,9.5,9.25,10.75,9.75,164.25,165.25,6.98961734771729,6.94855201244354,10,10.5,2,2,9.61287879306989,10.2435742928327,10.2522055844184,9.49980081895008,168.98295908604,168.075665027103,6.99109741551984,7.10005130346066,9.64220913129119,10.0805886118804,2.10381686699695,2.33843589742232,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,80.1,69.4,9.8,3.2,85.3,86.3,73.7,62.5,97.2,89.6,88.3,64.1
"1008074","1008","10",5614.37603240098,FALSE,5.87209302325581,7.77906976744186,10.0348837209302,9.84883720930233,171.953488372093,168.93023255814,6.14538336354633,6.69306529399961,8.82558139534884,11.3023255813953,2,2.88372093023256,6.83878977332655,7.95267672551086,10.0646488333507,9.91091751859358,166.996202482055,165.007557796899,6.27501922597887,6.61247731505171,9.1098247591153,10.2810574078471,1.99469802924562,2.79428837320939,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,55.1,58.4,6,3.5,94,91.8,54.8,58.4,78.8,96.1,88.3,92.2
"1009010","1009","10",5.91647126177174,FALSE,7,9,10,9,197,199,6.00699329376221,6.24915790557861,10,12,2,3,5.98106345982664,7.82299749760261,9.93052075801585,9.5273018646065,178.381321625051,176.262198551664,6.09688573280915,6.49318911876308,9.87433209016462,12.5311795796018,1.86519336763247,2.89930826629888,5.46256203518513,6.29346600612281,10.8713889737804,10.4554520800857,173.832545268341,174.45750852069,5.65211438059877,5.84525479877562,9.73040493187309,11.1293513667276,2.01167609127897,2.66864896367146,63.8,67.3,3.9,0.7,98.5,98.5,52.1,51.4,97.2,97.7,88.3,96.5
"1102064","1102","11",256.066741210274,FALSE,11.1818181818182,10.4545454545455,11,12,153.454545454545,151.181818181818,7.29970598220825,7.57072080265392,9.54545454545454,9,2.27272727272727,2.90909090909091,11.5130241655032,11.1120153126488,11.4030624732096,12.0515120616931,152.076167571621,150.17821877839,7.33637641225065,7.6435382411946,9.32203669087524,8.86722533256764,2.03546223010314,2.62964174894751,11.1131648482993,10.9436989808554,11.6584171552781,12.1130498907006,151.716546691677,149.816088982999,7.3387792435762,7.66843121940739,9.19139730143963,9.05099657524285,1.9173640905875,2.41868867329035,86.6,79.9,12,26.2,72.9,66,83,78.8,93.3,62.1,99.2,92.5
"1103005","1103","11",12.9857155128098,FALSE,11.25,11,12,12.25,148,148.25,7.31044161319733,7.6639906167984,9.25,9.75,2,2.25,10.9868278673361,11.0499529875497,12.6572436336762,12.5486743381131,146.418530462661,144.775975145088,7.46335795473184,7.79313876457509,8.87926093671188,9.50970313109341,1.69032151493475,2.16702341427174,11.1131648482993,10.9436989808554,11.6584171552781,12.1130498907006,151.716546691677,149.816088982999,7.3387792435762,7.66843121940739,9.19139730143963,9.05099657524285,1.9173640905875,2.41868867329035,86.8,83.4,20.8,31,64.6,62.6,83.4,81.9,89.5,76.2,88.3,83.2
"1102068","1102","11",343.218701352436,FALSE,11.1111111111111,11.3333333333333,11.8888888888889,12,150.777777777778,147.888888888889,7.37346574995253,7.63972006903754,9.22222222222222,8.55555555555556,2,2.55555555555556,11.5130241655032,11.1120153126488,11.4030624732096,12.0515120616931,152.076167571621,150.17821877839,7.33637641225065,7.6435382411946,9.32203669087524,8.86722533256764,2.03546223010314,2.62964174894751,11.1131648482993,10.9436989808554,11.6584171552781,12.1130498907006,151.716546691677,149.816088982999,7.3387792435762,7.66843121940739,9.19139730143963,9.05099657524285,1.9173640905875,2.41868867329035,86.4,85.3,18.4,26.2,68.5,62,84.6,81.1,89.1,54,88.3,88
"1102069","1102","11",11.5478147549787,FALSE,11,12,12,12,151,151,7.37639856338501,7.6500186920166,9,9,2,3,11.5130241655032,11.1120153126488,11.4030624732096,12.0515120616931,152.076167571621,150.17821877839,7.33637641225065,7.6435382411946,9.32203669087524,8.86722533256764,2.03546223010314,2.62964174894751,11.1131648482993,10.9436989808554,11.6584171552781,12.1130498907006,151.716546691677,149.816088982999,7.3387792435762,7.66843121940739,9.19139730143963,9.05099657524285,1.9173640905875,2.41868867329035,85.9,87,20.8,26.2,68.9,65.7,84.6,81.6,83.9,62.1,88.3,96.5
"1102070","1102","11",10.9539675078388,FALSE,12,11.5,11.5,12,150.5,148.5,7.47174143791199,7.82151627540588,9,8,2,2.5,11.5130241655032,11.1120153126488,11.4030624732096,12.0515120616931,152.076167571621,150.17821877839,7.33637641225065,7.6435382411946,9.32203669087524,8.86722533256764,2.03546223010314,2.62964174894751,11.1131648482993,10.9436989808554,11.6584171552781,12.1130498907006,151.716546691677,149.816088982999,7.3387792435762,7.66843121940739,9.19139730143963,9.05099657524285,1.9173640905875,2.41868867329035,88.4,85.8,15.5,26.2,68.1,62.9,86,86.1,83.9,47.2,88.3,86.8
"1102013","1102","11",25.9068063492813,FALSE,11,11,11,12,151,147,7.35673093795776,7.80715894699097,9,9,2,2,11.5130241655032,11.1120153126488,11.4030624732096,12.0515120616931,152.076167571621,150.17821877839,7.33637641225065,7.6435382411946,9.32203669087524,8.86722533256764,2.03546223010314,2.62964174894751,11.1131648482993,10.9436989808554,11.6584171552781,12.1130498907006,151.716546691677,149.816088982999,7.3387792435762,7.66843121940739,9.19139730143963,9.05099657524285,1.9173640905875,2.41868867329035,85.9,83.4,12,26.2,68.9,60.9,84.3,85.8,83.9,62.1,88.3,64.1
"1102015","1102","11",12.1434872261651,FALSE,11.25,11,11,12,151.75,148.5,7.40201807022095,7.73293387889862,9.25,9,2,2.5,11.5130241655032,11.1120153126488,11.4030624732096,12.0515120616931,152.076167571621,150.17821877839,7.33637641225065,7.6435382411946,9.32203669087524,8.86722533256764,2.03546223010314,2.62964174894751,11.1131648482993,10.9436989808554,11.6584171552781,12.1130498907006,151.716546691677,149.816088982999,7.3387792435762,7.66843121940739,9.19139730143963,9.05099657524285,1.9173640905875,2.41868867329035,86.8,83.4,12,26.2,70.2,62.9,84.9,83.8,89.5,62.1,88.3,86.8
"1102016","1102","11",332.362936432224,FALSE,11.1818181818182,11.3636363636364,11.0909090909091,12.0909090909091,153.181818181818,150.909090909091,7.36808122288097,7.6479850248857,9.27272727272727,9,2,2.90909090909091,11.5130241655032,11.1120153126488,11.4030624732096,12.0515120616931,152.076167571621,150.17821877839,7.33637641225065,7.6435382411946,9.32203669087524,8.86722533256764,2.03546223010314,2.62964174894751,11.1131648482993,10.9436989808554,11.6584171552781,12.1130498907006,151.716546691677,149.816088982999,7.3387792435762,7.66843121940739,9.19139730143963,9.05099657524285,1.9173640905875,2.41868867329035,86.6,85.4,13.3,29.4,72.5,65.6,84.5,81.5,89.9,62.1,88.3,92.5
