"ref_date","dguid","index","value"
2024,3554008,"Housing and transportation",0.3086
2024,3554008,"Housing",0.1418
2024,3554008,"Transportation",0.1669
2024,3554014,"Transportation",0.089
2024,3554020,"Housing and transportation",0.2774
2024,3554020,"Housing",0.1467
2024,3554020,"Transportation",0.1307
2024,3554021,"Transportation",0.0973
2024,3554024,"Transportation",0.1214
2024,3554026,"Transportation",0.0984
2024,3554029,"Housing and transportation",0.2265
2024,3554029,"Housing",0.1282
2024,3554029,"Transportation",0.0984
2024,3554036,"Housing and transportation",0.2689
2024,3554036,"Housing",0.1391
2024,3554036,"Transportation",0.1298
2024,3554042,"Transportation",0.1416
2024,3554044,"Transportation",0.1099
2024,3554049,"Transportation",0.0963
2024,3554052,"Housing and transportation",0.2884
2024,3554052,"Housing",0.15
2024,3554052,"Transportation",0.1384
2024,3554054,"Transportation",0.1062
2024,3554056,"Transportation",0.1384
2024,3554058,"Transportation",0.1705
2024,3554062,"Transportation",0.1271
2024,3554068,"Housing and transportation",0.2764
2024,3554068,"Housing",0.1267
2024,3554068,"Transportation",0.1498
2024,3554094,"Housing and transportation",0.2102
2024,3554094,"Housing",0.0948
2024,3554094,"Transportation",0.1154
2024,3556014,"Housing and transportation",0.3531
2024,3556014,"Housing",0.0933
2024,3556014,"Transportation",0.2598
2024,3556027,"Housing and transportation",0.3859
2024,3556027,"Housing",0.1484
2024,3556027,"Transportation",0.2376
2024,3556031,"Housing and transportation",0.3817
2024,3556031,"Housing",0.1219
2024,3556031,"Transportation",0.2598
2024,3556042,"Housing and transportation",0.3892
2024,3556042,"Housing",0.1312
2024,3556042,"Transportation",0.258
2024,3556048,"Housing and transportation",0.4282
2024,3556048,"Housing",0.1261
2024,3556048,"Transportation",0.3021
2024,3556052,"Transportation",0.3291
2024,3556056,"Transportation",0.2165
2024,3556066,"Housing and transportation",0.4163
2024,3556066,"Housing",0.1339
2024,3556066,"Transportation",0.2824
2024,3556070,"Transportation",0.2405
2024,3556076,"Housing and transportation",0.3831
2024,3556076,"Housing",0.1284
2024,3556076,"Transportation",0.2547
2024,3556077,"Transportation",0.2347
2024,3556092,"Housing and transportation",0.2996
2024,3556092,"Housing",0.0987
2024,3556092,"Transportation",0.2009
2024,3556093,"Housing and transportation",0.2429
2024,3556093,"Housing",0.0311
2024,3556093,"Transportation",0.2118
2024,3556094,"Housing and transportation",0.2747
2024,3556094,"Housing",0.0167
2024,3556094,"Transportation",0.258
2024,3556095,"Transportation",0.3122
2024,3556106,"Housing and transportation",0.3275
2024,3556106,"Housing",0.1203
2024,3556106,"Transportation",0.2073
2024,3557001,"Housing and transportation",0.2162
2024,3557001,"Housing",0.0746
2024,3557001,"Transportation",0.1416
2024,3557004,"Transportation",0.123
2024,3557008,"Housing and transportation",0.2139
2024,3557008,"Housing",0.1013
2024,3557008,"Transportation",0.1126
2024,3557011,"Transportation",0.0907
2024,3557014,"Transportation",0.0899
2024,3557016,"Housing and transportation",0.2287
2024,3557016,"Housing",0.0923
2024,3557016,"Transportation",0.1364
2024,3557019,"Transportation",0.1449
2024,3557021,"Transportation",0.1438
2024,3557028,"Housing and transportation",0.262
2024,3557028,"Housing",0.102
2024,3557028,"Transportation",0.16
2024,3557035,"Housing and transportation",0.239
2024,3557035,"Housing",0.1005
2024,3557035,"Transportation",0.1384
2024,3557038,"Housing and transportation",0.2711
2024,3557038,"Housing",0.1305
2024,3557038,"Transportation",0.1405
2024,3557039,"Housing and transportation",0.36
2024,3557039,"Housing",0.1789
2024,3557039,"Transportation",0.1811
2024,3557040,"Transportation",0.1354
2024,3557041,"Housing and transportation",0.3415
2024,3557041,"Housing",0.1546
2024,3557041,"Transportation",0.1869
2024,3557051,"Housing and transportation",0.21
2024,3557051,"Housing",0.1136
2024,3557051,"Transportation",0.0963
2024,3557061,"Housing and transportation",0.272
2024,3557061,"Housing",0.144
2024,3557061,"Transportation",0.128
2024,3557066,"Transportation",0.0806
2024,3557071,"Housing and transportation",0.2174
2024,3557071,"Housing",0.0289
2024,3557071,"Transportation",0.1884
2024,3557072,"Transportation",0.1947
2024,3557073,"Transportation",0.1757
2024,3557074,"Transportation",0.1718
2024,3557076,"Housing and transportation",0.2277
2024,3557076,"Housing",0.1109
2024,3557076,"Transportation",0.1168
2024,3557079,"Transportation",0.0973
2024,3557091,"Transportation",0.1168
2024,3557095,"Housing and transportation",0.2178
2024,3557095,"Housing",0.0957
2024,3557095,"Transportation",0.1222
2024,3557096,"Transportation",0.0916
2024,3558001,"Transportation",0.0434
2024,3558003,"Housing and transportation",0.1275
2024,3558003,"Housing",0.0567
2024,3558003,"Transportation",0.0708
2024,3558004,"Housing and transportation",0.2025
2024,3558004,"Housing",0.1498
2024,3558004,"Transportation",0.0526
2024,3558011,"Housing and transportation",0.1516
2024,3558011,"Housing",0.1138
2024,3558011,"Transportation",0.0378
2024,3558012,"Transportation",0.0453
2024,3558016,"Housing and transportation",0.1768
2024,3558016,"Housing",0.1376
2024,3558016,"Transportation",0.0392
2024,3558019,"Transportation",0.042
2024,3558028,"Housing and transportation",0.1304
2024,3558028,"Housing",0.093
2024,3558028,"Transportation",0.0374
2024,3558034,"Transportation",0.0448
2024,3558041,"Housing and transportation",0.1686
2024,3558041,"Housing",0.1112
2024,3558041,"Transportation",0.0574
2024,3558044,"Transportation",0.057
2024,3558051,"Housing and transportation",0.1644
2024,3558051,"Housing",0.1104
2024,3558051,"Transportation",0.054
2024,3558054,"Housing and transportation",0.1418
2024,3558054,"Housing",0.0943
2024,3558054,"Transportation",0.0474
2024,3558059,"Housing and transportation",0.1304
2024,3558059,"Housing",0.0861
2024,3558059,"Transportation",0.0443
2024,3558062,"Transportation",0.06
2024,3558066,"Housing and transportation",0.1543
2024,3558066,"Housing",0.0964
2024,3558066,"Transportation",0.0578
2024,3558068,"Transportation",0.0886
2024,3558075,"Housing and transportation",0.1688
2024,3558075,"Housing",0.1121
2024,3558075,"Transportation",0.0566
2024,3558090,"Housing and transportation",0.1421
2024,3558090,"Housing",0.0923
2024,3558090,"Transportation",0.0497
2024,3558097,"Transportation",0.0632
2024,3559001,"Housing and transportation",0.2386
2024,3559001,"Housing",0.1032
2024,3559001,"Transportation",0.1354
2024,3559011,"Housing and transportation",0.1812
2024,3559011,"Housing",0.0971
2024,3559011,"Transportation",0.0842
2024,3559012,"Housing and transportation",0.2491
2024,3559012,"Housing",0.127
2024,3559012,"Transportation",0.1222
2024,3559016,"Transportation",0.0944
2024,3559019,"Housing and transportation",0.2173
2024,3559019,"Housing",0.1179
2024,3559019,"Transportation",0.0994
2024,3559024,"Transportation",0.1175
2024,3559026,"Transportation",0.1811
2024,3559031,"Transportation",0.1038
2024,3559040,"Transportation",0.1246
2024,3559042,"Transportation",0.1354
2024,3559047,"Transportation",0.1246
2024,3559051,"Transportation",0.1783
2024,3559063,"Transportation",0.1537
2024,3559066,"Transportation",0.229
2024,3559090,"Transportation",0.0944
2024,3560001,"Housing and transportation",0.2474
2024,3560001,"Housing",0.112
2024,3560001,"Transportation",0.1354
2024,3560004,"Transportation",0.1479
2024,3560008,"Transportation",0.1206
2024,3560010,"Housing and transportation",0.2653
2024,3560010,"Housing",0.1566
2024,3560010,"Transportation",0.1087
2024,3560021,"Housing and transportation",0.2422
2024,3560021,"Housing",0.1217
2024,3560021,"Transportation",0.1206
2024,3560024,"Transportation",0.2014
2024,3560027,"Housing and transportation",0.238
2024,3560027,"Housing",0.124
2024,3560027,"Transportation",0.114
2024,3560032,"Housing and transportation",0.2503
2024,3560032,"Housing",0.1498
2024,3560032,"Transportation",0.1005
2024,3560034,"Housing and transportation",0.2301
2024,3560034,"Housing",0.1385
2024,3560034,"Transportation",0.0916
2024,3560042,"Housing and transportation",0.1949
2024,3560042,"Housing",0.1107
2024,3560042,"Transportation",0.0842
2024,3560046,"Transportation",0.1062
2024,3560049,"Housing and transportation",0.2564
2024,3560049,"Housing",0.1275
2024,3560049,"Transportation",0.1289
2024,3560051,"Housing and transportation",0.1929
2024,3560051,"Housing",0.0185
2024,3560051,"Transportation",0.1743
2024,3560053,"Transportation",0.1854
2024,3560054,"Transportation",0.1507
2024,3560055,"Transportation",0.2384
2024,3560056,"Housing and transportation",0.2185
2024,3560056,"Housing",0.0188
2024,3560056,"Transportation",0.1997
2024,3560058,"Transportation",0.1884
2024,3560059,"Transportation",0.1797
2024,3560061,"Transportation",0.1611
2024,3560063,"Transportation",0.1884
2024,3560066,"Transportation",0.1611
2024,3560067,"Transportation",0.1298
2024,3560068,"Transportation",0.2031
2024,3560070,"Transportation",0.1449
2024,3560071,"Transportation",0.198
2024,3560075,"Transportation",0.1718
2024,3560076,"Transportation",0.1449
2024,3560078,"Housing and transportation",0.177
2024,3560078,"Housing",0.0202
2024,3560078,"Transportation",0.1568
2024,3560079,"Transportation",0.1374
2024,3560080,"Transportation",0.3679
2024,3560085,"Transportation",0.1325
2024,3560086,"Transportation",0.1589
2024,3560088,"Transportation",0.1527
2024,3560090,"Housing and transportation",0.1866
2024,3560090,"Housing",0.078
2024,3560090,"Transportation",0.1087
2024,3560095,"Transportation",0.2183
2024,3560096,"Transportation",0.1395
2024,3560098,"Transportation",0.1154
2024,3560104,"Transportation",0.1384
2024,4601035,"Housing and transportation",0.6049
2024,4601035,"Housing",0.1552
2024,4601035,"Transportation",0.4496
2024,4601039,"Housing and transportation",0.5599
2024,4601039,"Housing",0.1009
2024,4601039,"Transportation",0.459
2024,4601043,"Transportation",0.386
2024,4601046,"Transportation",0.3724
2024,4601051,"Transportation",0.3039
2024,4601057,"Housing and transportation",0.3968
2024,4601057,"Housing",0.0858
2024,4601057,"Transportation",0.311
2024,4601060,"Housing and transportation",0.5481
2024,4601060,"Housing",0.135
2024,4601060,"Transportation",0.4131
2024,4601071,"Housing and transportation",0.4694
2024,4601071,"Housing",0.0996
2024,4601071,"Transportation",0.3698
2024,4601075,"Housing and transportation",0.5469
2024,4601075,"Housing",0.1259
2024,4601075,"Transportation",0.421
2024,4601078,"Transportation",0.3456
2024,4601094,"Transportation",0.3039
2024,4602024,"Housing and transportation",0.3686
2024,4602024,"Housing",0.1483
2024,4602024,"Transportation",0.2203
2024,4602027,"Transportation",0.3052
2024,4602032,"Housing and transportation",0.3222
2024,4602032,"Housing",0.1519
2024,4602032,"Transportation",0.1703
2024,4602037,"Housing and transportation",0.349
2024,4602037,"Housing",0.1537
2024,4602037,"Transportation",0.1953
2024,4602041,"Housing and transportation",0.3517
2024,4602041,"Housing",0.1852
2024,4602041,"Transportation",0.1665
2024,4602044,"Housing and transportation",0.3922
2024,4602044,"Housing",0.1901
2024,4602044,"Transportation",0.202
2024,4602046,"Housing and transportation",0.3343
2024,4602046,"Housing",0.1907
2024,4602046,"Transportation",0.1436
2024,4602053,"Housing and transportation",0.3746
2024,4602053,"Housing",0.1981
2024,4602053,"Transportation",0.1765
2024,4602057,"Housing and transportation",0.3326
2024,4602057,"Housing",0.1582
2024,4602057,"Transportation",0.1744
2024,4602061,"Housing and transportation",0.4018
2024,4602061,"Housing",0.2011
2024,4602061,"Transportation",0.2007
2024,4602069,"Housing and transportation",0.2955
2024,4602069,"Housing",0.1612
2024,4602069,"Transportation",0.1344
2024,4602075,"Housing and transportation",0.2985
2024,4602075,"Housing",0.1641
2024,4602075,"Transportation",0.1344
2024,4603030,"Transportation",0.1709
2024,4603040,"Housing and transportation",0.3445
2024,4603040,"Housing",0.157
2024,4603040,"Transportation",0.1874
2024,4603041,"Housing and transportation",0.3474
2024,4603041,"Housing",0.1765
2024,4603041,"Transportation",0.1709
2024,4603047,"Housing and transportation",0.3294
2024,4603047,"Housing",0.1784
2024,4603047,"Transportation",0.151
2024,4603050,"Housing and transportation",0.3832
2024,4603050,"Housing",0.1905
2024,4603050,"Transportation",0.1928
2024,4603053,"Housing and transportation",0.3538
2024,4603053,"Housing",0.1638
2024,4603053,"Transportation",0.1901
2024,4603058,"Transportation",0.1849
2024,4603062,"Transportation",0.1699
2024,4603065,"Housing and transportation",0.288
2024,4603065,"Housing",0.1336
2024,4603065,"Transportation",0.1544
2024,4603067,"Housing and transportation",0.3383
2024,4603067,"Housing",0.1469
2024,4603067,"Transportation",0.1914
2024,4603072,"Housing and transportation",0.2871
2024,4603072,"Housing",0.1344
2024,4603072,"Transportation",0.1527
2024,4603074,"Housing and transportation",0.3218
2024,4603074,"Housing",0.1204
2024,4603074,"Transportation",0.2013
2024,4604034,"Housing and transportation",0.2803
2024,4604034,"Housing",0.1208
2024,4604034,"Transportation",0.1594
2024,4604040,"Housing and transportation",0.2628
2024,4604040,"Housing",0.0939
2024,4604040,"Transportation",0.1689
2024,4604052,"Transportation",0.1838
2024,4604057,"Transportation",0.1629
2024,4604064,"Housing and transportation",0.2595
2024,4604064,"Housing",0.0954
2024,4604064,"Transportation",0.1641
2024,4605025,"Housing and transportation",0.2744
2024,4605025,"Housing",0.1171
2024,4605025,"Transportation",0.1572
2024,4605032,"Housing and transportation",0.2775
2024,4605032,"Housing",0.1134
2024,4605032,"Transportation",0.1641
2024,4605038,"Housing and transportation",0.2653
2024,4605038,"Housing",0.1036
2024,4605038,"Transportation",0.1617
2024,4605044,"Transportation",0.1702
2024,4605052,"Transportation",0.1652
2024,4605056,"Transportation",0.154
2024,4605062,"Housing and transportation",0.2611
2024,4605062,"Housing",0.1091
2024,4605062,"Transportation",0.1519
2024,4605071,"Transportation",0.1629
2024,4606016,"Transportation",0.1489
2024,4606023,"Housing and transportation",0.255
2024,4606023,"Housing",0.0999
2024,4606023,"Transportation",0.1551
2024,4606029,"Transportation",0.2917
2024,4606031,"Housing and transportation",0.2525
2024,4606031,"Housing",0.1162
2024,4606031,"Transportation",0.1364
2024,4606034,"Housing and transportation",0.2971
2024,4606034,"Housing",0.1377
2024,4606034,"Transportation",0.1594
2024,4606040,"Transportation",0.2419
2024,4607039,"Transportation",0.1613
2024,4607046,"Housing and transportation",0.2623
2024,4607046,"Housing",0.1315
2024,4607046,"Transportation",0.1308
2024,4607052,"Housing and transportation",0.2998
2024,4607052,"Housing",0.1374
2024,4607052,"Transportation",0.1624
2024,4607057,"Transportation",0.1121
2024,4607060,"Housing and transportation",0.2318
2024,4607060,"Housing",0.1129
2024,4607060,"Transportation",0.1189
2024,4607062,"Housing and transportation",0.3224
2024,4607062,"Housing",0.1675
2024,4607062,"Transportation",0.1549
2024,4607066,"Housing and transportation",0.2493
2024,4607066,"Housing",0.1227
2024,4607066,"Transportation",0.1266
2024,4607068,"Housing and transportation",0.3181
2024,4607068,"Housing",0.1523
2024,4607068,"Transportation",0.1658
2024,4607071,"Transportation",0.1154
2024,4607076,"Housing and transportation",0.2695
2024,4607076,"Housing",0.1259
2024,4607076,"Transportation",0.1436
2024,4608032,"Housing and transportation",0.2388
2024,4608032,"Housing",0.0937
2024,4608032,"Transportation",0.1451
2024,4608042,"Transportation",0.1617
2024,4608046,"Housing and transportation",0.2837
2024,4608046,"Housing",0.1243
2024,4608046,"Transportation",0.1594
2024,4608055,"Transportation",0.1912
2024,4608060,"Housing and transportation",0.2959
2024,4608060,"Housing",0.1145
2024,4608060,"Transportation",0.1814
2024,4608069,"Housing and transportation",0.1866
2024,4608069,"Housing",0.0028
2024,4608069,"Transportation",0.1838
2024,4609018,"Housing and transportation",0.2388
2024,4609018,"Housing",0.1275
2024,4609018,"Transportation",0.1113
