"year","geo","dguid","stir","chn","total","o","om","onm","r","rs","rns","other"
2021,"Colonsay","4711079","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Viscount No. 341","4711091","Total","Total",60,60,20,35,0,0,0,0
2021,"Viscount No. 341","4711091","Total","Household examined for core housing need",55,55,15,35,0,0,0,0
2021,"Viscount No. 341","4711091","Total","In core need",0,0,0,0,0,0,0,0
2021,"Viscount No. 341","4711091","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Viscount No. 341","4711091","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Viscount No. 341","4711091","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Viscount","4711092","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Viscount","4711092","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Viscount","4711092","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Viscount","4711092","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Viscount","4711092","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Viscount","4711092","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Plunkett","4711094","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Plunkett","4711094","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Plunkett","4711094","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Plunkett","4711094","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Plunkett","4711094","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Plunkett","4711094","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Wolverine No. 340","4711096","Total","Total",135,120,80,45,0,0,0,0
2021,"Wolverine No. 340","4711096","Total","Household examined for core housing need",135,120,80,40,0,0,0,0
2021,"Wolverine No. 340","4711096","Total","In core need",0,0,0,0,0,0,0,0
2021,"Wolverine No. 340","4711096","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Wolverine No. 340","4711096","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Wolverine No. 340","4711096","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Whitecap","4711828","Total","Total",0,0,0,0,0,0,0,0
2021,"Whitecap","4711828","Total","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Whitecap","4711828","Total","In core need",0,0,0,0,0,0,0,0
2021,"Whitecap","4711828","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Whitecap","4711828","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Whitecap","4711828","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Division No. 12","4712","Total","Total",7810,6475,3340,3135,1335,295,1035,0
2021,"Division No. 12","4712","Total","Household examined for core housing need",7720,6420,3310,3105,1305,285,1015,0
2021,"Division No. 12","4712","Total","In core need",795,485,255,235,305,100,205,0
2021,"Division No. 12","4712","50% or more","Total",335,220,170,50,115,20,95,0
2021,"Division No. 12","4712","50% or more","Household examined for core housing need",265,180,145,30,85,0,75,0
2021,"Division No. 12","4712","50% or more","In core need",195,125,95,30,65,0,60,0
2021,"Pleasant Valley No. 288","4712001","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Pleasant Valley No. 288","4712001","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Pleasant Valley No. 288","4712001","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Pleasant Valley No. 288","4712001","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Pleasant Valley No. 288","4712001","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Pleasant Valley No. 288","4712001","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"St. Andrews No. 287","4712004","Total","Total",95,85,40,40,0,0,0,0
2021,"St. Andrews No. 287","4712004","Total","Household examined for core housing need",95,85,40,40,0,0,0,0
2021,"St. Andrews No. 287","4712004","Total","In core need",0,0,0,0,0,0,0,0
2021,"St. Andrews No. 287","4712004","50% or more","Total",0,0,0,0,0,0,0,0
2021,"St. Andrews No. 287","4712004","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"St. Andrews No. 287","4712004","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Rosetown","4712006","Total","Total",1110,885,415,475,225,60,170,0
2021,"Rosetown","4712006","Total","Household examined for core housing need",1095,875,405,475,220,50,165,0
2021,"Rosetown","4712006","Total","In core need",195,125,55,75,70,30,40,0
2021,"Rosetown","4712006","50% or more","Total",45,25,0,0,20,0,0,0
2021,"Rosetown","4712006","50% or more","Household examined for core housing need",30,15,0,0,0,0,0,0
2021,"Rosetown","4712006","50% or more","In core need",30,15,0,0,0,0,0,0
2021,"Zealandia","4712008","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Zealandia","4712008","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Zealandia","4712008","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Zealandia","4712008","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Zealandia","4712008","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Zealandia","4712008","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Milden No. 286","4712011","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Milden No. 286","4712011","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Milden No. 286","4712011","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Milden No. 286","4712011","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Milden No. 286","4712011","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Milden No. 286","4712011","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Milden","4712012","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Milden","4712012","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Milden","4712012","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Milden","4712012","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Milden","4712012","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Milden","4712012","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Wiseton","4712014","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Wiseton","4712014","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Wiseton","4712014","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Wiseton","4712014","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Wiseton","4712014","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Wiseton","4712014","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Dinsmore","4712016","Total","Total",135,115,40,75,20,0,0,0
2021,"Dinsmore","4712016","Total","Household examined for core housing need",130,115,35,75,20,0,0,0
2021,"Dinsmore","4712016","Total","In core need",25,0,0,0,0,0,0,0
2021,"Dinsmore","4712016","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Dinsmore","4712016","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Dinsmore","4712016","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Macrorie","4712019","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Macrorie","4712019","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Macrorie","4712019","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Macrorie","4712019","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Macrorie","4712019","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Macrorie","4712019","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Fertile Valley No. 285","4712020","Total","Total",130,105,70,35,25,0,25,0
2021,"Fertile Valley No. 285","4712020","Total","Household examined for core housing need",130,105,70,35,25,0,25,0
2021,"Fertile Valley No. 285","4712020","Total","In core need",25,25,0,0,0,0,0,0
2021,"Fertile Valley No. 285","4712020","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Fertile Valley No. 285","4712020","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Fertile Valley No. 285","4712020","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Conquest","4712022","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Conquest","4712022","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Conquest","4712022","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Conquest","4712022","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Conquest","4712022","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Conquest","4712022","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Montrose No. 315","4712026","Total","Total",170,150,75,75,15,0,15,0
2021,"Montrose No. 315","4712026","Total","Household examined for core housing need",170,150,75,75,15,0,15,0
2021,"Montrose No. 315","4712026","Total","In core need",35,30,0,0,0,0,0,0
2021,"Montrose No. 315","4712026","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Montrose No. 315","4712026","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Montrose No. 315","4712026","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Harris No. 316","4712029","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Harris No. 316","4712029","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Harris No. 316","4712029","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Harris No. 316","4712029","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Harris No. 316","4712029","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Harris No. 316","4712029","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Tessier","4712031","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Tessier","4712031","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Tessier","4712031","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Tessier","4712031","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Tessier","4712031","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Tessier","4712031","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Harris","4712032","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Harris","4712032","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Harris","4712032","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Harris","4712032","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Harris","4712032","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Harris","4712032","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Marriott No. 317","4712034","Total","Total",45,45,30,20,0,0,0,0
2021,"Marriott No. 317","4712034","Total","Household examined for core housing need",45,45,30,20,0,0,0,0
2021,"Marriott No. 317","4712034","Total","In core need",0,0,0,0,0,0,0,0
2021,"Marriott No. 317","4712034","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Marriott No. 317","4712034","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Marriott No. 317","4712034","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Mountain View No. 318","4712038","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Mountain View No. 318","4712038","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Mountain View No. 318","4712038","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Mountain View No. 318","4712038","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Mountain View No. 318","4712038","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Mountain View No. 318","4712038","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Biggar No. 347","4712042","Total","Total",160,145,75,75,10,0,10,0
2021,"Biggar No. 347","4712042","Total","Household examined for core housing need",160,145,75,70,10,0,10,0
2021,"Biggar No. 347","4712042","Total","In core need",20,15,0,0,0,0,0,0
2021,"Biggar No. 347","4712042","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Biggar No. 347","4712042","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Biggar No. 347","4712042","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Biggar","4712046","Total","Total",940,685,305,380,255,55,200,0
2021,"Biggar","4712046","Total","Household examined for core housing need",930,680,305,380,250,55,195,0
2021,"Biggar","4712046","Total","In core need",120,50,35,20,70,0,55,0
2021,"Biggar","4712046","50% or more","Total",45,0,0,0,35,0,30,0
2021,"Biggar","4712046","50% or more","Household examined for core housing need",40,0,0,0,30,0,25,0
2021,"Biggar","4712046","50% or more","In core need",40,0,0,0,30,0,25,0
2021,"Perdue No. 346","4712050","Total","Total",80,70,50,25,0,0,0,0
2021,"Perdue No. 346","4712050","Total","Household examined for core housing need",80,70,50,25,0,0,0,0
2021,"Perdue No. 346","4712050","Total","In core need",0,0,0,0,0,0,0,0
2021,"Perdue No. 346","4712050","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Perdue No. 346","4712050","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Perdue No. 346","4712050","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Perdue","4712051","Total","Total",175,155,75,75,25,0,0,0
2021,"Perdue","4712051","Total","Household examined for core housing need",175,155,75,75,25,0,0,0
2021,"Perdue","4712051","Total","In core need",0,0,0,0,0,0,0,0
2021,"Perdue","4712051","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Perdue","4712051","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Perdue","4712051","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Kinley","4712052","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Kinley","4712052","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Kinley","4712052","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Kinley","4712052","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Kinley","4712052","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Kinley","4712052","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Vanscoy No. 345","4712054","Total","Total",1025,970,530,440,55,0,50,0
2021,"Vanscoy No. 345","4712054","Total","Household examined for core housing need",1015,965,530,435,50,0,45,0
2021,"Vanscoy No. 345","4712054","Total","In core need",60,55,35,20,0,0,0,0
2021,"Vanscoy No. 345","4712054","50% or more","Total",40,40,35,0,0,0,0,0
2021,"Vanscoy No. 345","4712054","50% or more","Household examined for core housing need",35,35,35,0,0,0,0,0
2021,"Vanscoy No. 345","4712054","50% or more","In core need",30,30,30,0,0,0,0,0
2021,"Delisle","4712056","Total","Total",425,365,240,125,65,30,30,0
2021,"Delisle","4712056","Total","Household examined for core housing need",420,365,240,125,55,25,30,0
2021,"Delisle","4712056","Total","In core need",35,20,0,0,0,0,0,0
2021,"Delisle","4712056","50% or more","Total",30,20,20,0,0,0,0,0
2021,"Delisle","4712056","50% or more","Household examined for core housing need",20,20,20,0,0,0,0,0
2021,"Delisle","4712056","50% or more","In core need",15,0,0,0,0,0,0,0
2021,"Vanscoy","4712058","Total","Total",190,175,125,50,15,0,0,0
2021,"Vanscoy","4712058","Total","Household examined for core housing need",190,175,125,50,15,0,0,0
2021,"Vanscoy","4712058","Total","In core need",25,20,15,0,0,0,0,0
2021,"Vanscoy","4712058","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Vanscoy","4712058","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Vanscoy","4712058","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Asquith","4712059","Total","Total",255,180,140,35,70,0,60,0
2021,"Asquith","4712059","Total","Household examined for core housing need",250,175,140,35,70,0,60,0
2021,"Asquith","4712059","Total","In core need",35,0,0,0,20,0,0,0
2021,"Asquith","4712059","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Asquith","4712059","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Asquith","4712059","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Eagle Creek No. 376","4712064","Total","Total",130,110,35,70,25,0,25,0
2021,"Eagle Creek No. 376","4712064","Total","Household examined for core housing need",125,105,30,70,25,0,25,0
2021,"Eagle Creek No. 376","4712064","Total","In core need",30,20,0,0,0,0,0,0
2021,"Eagle Creek No. 376","4712064","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Eagle Creek No. 376","4712064","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Eagle Creek No. 376","4712064","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Glenside No. 377","4712069","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Glenside No. 377","4712069","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Glenside No. 377","4712069","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Glenside No. 377","4712069","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Glenside No. 377","4712069","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Glenside No. 377","4712069","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Rosemount No. 378","4712072","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Rosemount No. 378","4712072","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Rosemount No. 378","4712072","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Rosemount No. 378","4712072","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Rosemount No. 378","4712072","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Rosemount No. 378","4712072","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Battle River No. 438","4712078","Total","Total",325,300,150,150,20,0,20,0
2021,"Battle River No. 438","4712078","Total","Household examined for core housing need",325,300,150,150,20,0,20,0
2021,"Battle River No. 438","4712078","Total","In core need",0,0,0,0,0,0,0,0
2021,"Battle River No. 438","4712078","50% or more","Total",15,0,0,0,0,0,0,0
2021,"Battle River No. 438","4712078","50% or more","Household examined for core housing need",15,0,0,0,0,0,0,0
2021,"Battle River No. 438","4712078","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Battleford","4712079","Total","Total",1755,1370,775,600,385,105,285,0
2021,"Battleford","4712079","Total","Household examined for core housing need",1735,1355,760,595,385,105,280,0
2021,"Battleford","4712079","Total","In core need",95,30,0,15,65,40,25,0
2021,"Battleford","4712079","50% or more","Total",60,45,35,0,0,0,0,0
2021,"Battleford","4712079","50% or more","Household examined for core housing need",40,25,25,0,0,0,0,0
2021,"Battleford","4712079","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Red Pheasant 108","4712829","Total","Total",0,0,0,0,0,0,0,0
2021,"Red Pheasant 108","4712829","Total","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Red Pheasant 108","4712829","Total","In core need",0,0,0,0,0,0,0,0
2021,"Red Pheasant 108","4712829","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Red Pheasant 108","4712829","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Red Pheasant 108","4712829","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Mosquito 109","4712830","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Mosquito 109","4712830","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Mosquito 109","4712830","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Mosquito 109","4712830","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Mosquito 109","4712830","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Mosquito 109","4712830","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Grizzly Bear's Head 110 and Lean Man 111","4712832","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Grizzly Bear's Head 110 and Lean Man 111","4712832","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Grizzly Bear's Head 110 and Lean Man 111","4712832","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Grizzly Bear's Head 110 and Lean Man 111","4712832","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Grizzly Bear's Head 110 and Lean Man 111","4712832","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Grizzly Bear's Head 110 and Lean Man 111","4712832","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Sweet Grass 113","4712833","Total","Total",0,0,0,0,0,0,0,0
2021,"Sweet Grass 113","4712833","Total","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Sweet Grass 113","4712833","Total","In core need",0,0,0,0,0,0,0,0
2021,"Sweet Grass 113","4712833","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Sweet Grass 113","4712833","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Sweet Grass 113","4712833","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Sweet Grass 113-M16","4712837","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Sweet Grass 113-M16","4712837","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Sweet Grass 113-M16","4712837","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Sweet Grass 113-M16","4712837","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Sweet Grass 113-M16","4712837","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Sweet Grass 113-M16","4712837","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Poundmaker 114-18B","4712870","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Poundmaker 114-18B","4712870","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Poundmaker 114-18B","4712870","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Poundmaker 114-18B","4712870","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Poundmaker 114-18B","4712870","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Poundmaker 114-18B","4712870","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Division No. 13","4713","Total","Total",7250,5800,2875,2925,1450,255,1195,0
2021,"Division No. 13","4713","Total","Household examined for core housing need",7115,5720,2805,2910,1395,235,1155,0
2021,"Division No. 13","4713","Total","In core need",720,475,205,265,245,65,185,0
2021,"Division No. 13","4713","50% or more","Total",300,150,120,35,145,30,120,0
2021,"Division No. 13","4713","50% or more","Household examined for core housing need",205,100,65,30,105,0,90,0
2021,"Division No. 13","4713","50% or more","In core need",145,65,45,25,80,0,65,0
2021,"Brock","4713002","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Brock","4713002","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Brock","4713002","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Brock","4713002","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Brock","4713002","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Brock","4713002","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Netherhill","4713004","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Netherhill","4713004","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Netherhill","4713004","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Netherhill","4713004","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Netherhill","4713004","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Netherhill","4713004","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Kindersley No. 290","4713006","Total","Total",245,205,85,115,40,0,40,0
2021,"Kindersley No. 290","4713006","Total","Household examined for core housing need",240,200,80,115,40,0,40,0
2021,"Kindersley No. 290","4713006","Total","In core need",60,45,0,35,0,0,0,0
2021,"Kindersley No. 290","4713006","50% or more","Total",25,20,0,0,0,0,0,0
2021,"Kindersley No. 290","4713006","50% or more","Household examined for core housing need",25,15,0,0,0,0,0,0
2021,"Kindersley No. 290","4713006","50% or more","In core need",25,15,0,0,0,0,0,0
2021,"Kindersley","4713008","Total","Total",1815,1345,790,550,470,95,380,0
2021,"Kindersley","4713008","Total","Household examined for core housing need",1785,1335,780,550,450,90,360,0
2021,"Kindersley","4713008","Total","In core need",60,0,0,0,50,30,25,0
2021,"Kindersley","4713008","50% or more","Total",95,25,20,0,70,0,55,0
2021,"Kindersley","4713008","50% or more","Household examined for core housing need",70,15,0,0,55,0,45,0
2021,"Kindersley","4713008","50% or more","In core need",30,0,0,0,30,0,25,0
2021,"Flaxcombe","4713009","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Flaxcombe","4713009","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Flaxcombe","4713009","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Flaxcombe","4713009","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Flaxcombe","4713009","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Flaxcombe","4713009","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Milton No. 292","4713011","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Milton No. 292","4713011","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Milton No. 292","4713011","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Milton No. 292","4713011","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Milton No. 292","4713011","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Milton No. 292","4713011","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Marengo","4713014","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Marengo","4713014","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Marengo","4713014","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Marengo","4713014","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
