"CSDUID","CDUID","PRUID","fwi","dc","fwi_cd_mean","fwi_pr_mean","dc_cd_mean","dc_pr_mean","fwi_ratio_cd","fwi_ratio_pr","fwi_ratio_national","fwi_diff_cd","fwi_diff_pr","fwi_diff_national","fwi_pctile_national","dc_ratio_cd","dc_ratio_pr","dc_ratio_national","dc_diff_cd","dc_diff_pr","dc_diff_national","dc_pctile_national"
"4621071","4621","46",8.25260279060069,355.05079811054,8.41517223101653,8.17171494581274,352.108730369713,328.214685946615,0.981,1.01,1.34,-0.16,0.08,2.1,54.1,1.008,1.082,1.109,2.94,26.84,35,57
"4621078","4621","46",8.39414608726416,351.989226514293,8.41517223101653,8.17171494581274,352.108730369713,328.214685946615,0.998,1.027,1.363,-0.02,0.22,2.24,54.8,1,1.072,1.1,-0.12,23.77,31.94,56.5
"4705093","4705","47",11.7574819664457,402.87980105272,12.8900791408924,12.1094790555085,420.054724235739,419.481280417247,0.912,0.971,1.909,-1.13,-0.35,5.6,68,0.959,0.96,1.259,-17.17,-16.6,82.83,66.8
"4705094","4705","47",11.8459138870239,409.020553588867,12.8900791408924,12.1094790555085,420.054724235739,419.481280417247,0.919,0.978,1.924,-1.04,-0.26,5.69,68.5,0.974,0.975,1.278,-11.03,-10.46,88.97,68.2
"4705096","4705","47",11.728199005127,397.325271606445,12.8900791408924,12.1094790555085,420.054724235739,419.481280417247,0.91,0.969,1.905,-1.16,-0.38,5.57,67.8,0.946,0.947,1.241,-22.73,-22.16,77.27,65.6
"4705801","4705","47",15.7116136550903,444.230010986328,12.8900791408924,12.1094790555085,420.054724235739,419.481280417247,1.219,1.297,2.552,2.82,3.6,9.55,86.7,1.058,1.059,1.388,24.18,24.75,124.18,76.8
"4705802","4705","47",13.657742023468,401.792495727539,12.8900791408924,12.1094790555085,420.054724235739,419.481280417247,1.06,1.128,2.218,0.77,1.55,7.5,78.9,0.957,0.958,1.255,-18.26,-17.69,81.74,66.6
"4705803","4705","47",13.7946672131938,415.657277261057,12.8900791408924,12.1094790555085,420.054724235739,419.481280417247,1.07,1.139,2.24,0.9,1.69,7.64,79.4,0.99,0.991,1.299,-4.4,-3.82,95.6,69.6
"4705807","4705","47",14.6351947784424,429.412780761719,12.8900791408924,12.1094790555085,420.054724235739,419.481280417247,1.135,1.209,2.377,1.75,2.53,8.48,83.1,1.022,1.024,1.342,9.36,9.93,109.36,73.5
"4705808","4705","47",12.6972579956055,384.979263305664,12.8900791408924,12.1094790555085,420.054724235739,419.481280417247,0.985,1.049,2.062,-0.19,0.59,6.54,73.3,0.916,0.918,1.203,-35.08,-34.5,64.93,62.9
"4705809","4705","47",14.3717212677002,392.996673583984,12.8900791408924,12.1094790555085,420.054724235739,419.481280417247,1.115,1.187,2.334,1.48,2.26,8.21,81.9,0.936,0.937,1.228,-27.06,-26.48,72.94,64.7
"4705810","4705","47",14.4468812942505,389.002227783203,12.8900791408924,12.1094790555085,420.054724235739,419.481280417247,1.121,1.193,2.346,1.56,2.34,8.29,82.3,0.926,0.927,1.215,-31.05,-30.48,68.95,64
"4705811","4705","47",13.7551665306091,430.419715881348,12.8900791408924,12.1094790555085,420.054724235739,419.481280417247,1.067,1.136,2.234,0.87,1.65,7.6,79.3,1.025,1.026,1.345,10.36,10.94,110.37,73.9
"4702076","4702","47",15.2564967820624,468.544696455242,16.7653050648303,12.1094790555085,486.623306353958,419.481280417247,0.91,1.26,2.478,-1.51,3.15,9.1,85,0.963,1.117,1.464,-18.08,49.06,148.49,82.7
"4702077","4702","47",15.6043014526367,479.413330078125,16.7653050648303,12.1094790555085,486.623306353958,419.481280417247,0.931,1.289,2.534,-1.16,3.49,9.45,86.3,0.985,1.143,1.498,-7.21,59.93,159.36,84.7
"4702078","4702","47",15.4830651283264,477.283340454102,16.7653050648303,12.1094790555085,486.623306353958,419.481280417247,0.924,1.279,2.514,-1.28,3.37,9.33,85.8,0.981,1.138,1.491,-9.34,57.8,157.23,84.3
"4702079","4702","47",15.2815046310425,474.842224121094,16.7653050648303,12.1094790555085,486.623306353958,419.481280417247,0.911,1.262,2.482,-1.48,3.17,9.12,85.2,0.976,1.132,1.484,-11.78,55.36,154.79,84
"4702801","4702","47",14.3599190711975,468.214721679688,16.7653050648303,12.1094790555085,486.623306353958,419.481280417247,0.857,1.186,2.332,-2.41,2.25,8.2,81.9,0.962,1.116,1.463,-18.41,48.73,148.16,82.6
"4701058","4701","47",14.4711020321682,462.71035608752,14.51781934663,12.1094790555085,453.861894534139,419.481280417247,0.997,1.195,2.35,-0.05,2.36,8.31,82.4,1.019,1.103,1.446,8.85,43.23,142.66,81
"4701059","4701","47",14.8022038936615,467.121948242188,14.51781934663,12.1094790555085,453.861894534139,419.481280417247,1.02,1.222,2.404,0.28,2.69,8.64,83.7,1.029,1.114,1.46,13.26,47.64,147.07,82.3
"4703004","4703","47",18.3581986427307,477.942779541016,19.3629993721946,12.1094790555085,520.567974202322,419.481280417247,0.948,1.516,2.981,-1,6.25,12.2,93.6,0.918,1.139,1.493,-42.63,58.46,157.89,84.4
"4703006","4703","47",18.3252822069021,504.105202308068,19.3629993721946,12.1094790555085,520.567974202322,419.481280417247,0.946,1.513,2.976,-1.04,6.22,12.17,93.5,0.968,1.202,1.575,-16.46,84.62,184.05,88.8
"4703009","4703","47",19.1317739486694,519.250549316406,19.3629993721946,12.1094790555085,520.567974202322,419.481280417247,0.988,1.58,3.107,-0.23,7.02,12.97,95.1,0.997,1.238,1.622,-1.32,99.77,199.2,91.2
"4703011","4703","47",17.8212065396008,518.753908449465,19.3629993721946,12.1094790555085,520.567974202322,419.481280417247,0.92,1.472,2.894,-1.54,5.71,11.66,92.7,0.997,1.237,1.621,-1.81,99.27,198.7,91.2
"4703012","4703","47",18.3087644577026,525.252227783203,19.3629993721946,12.1094790555085,520.567974202322,419.481280417247,0.946,1.512,2.973,-1.05,6.2,12.15,93.5,1.009,1.252,1.641,4.68,105.77,205.2,92.1
"4703016","4703","47",21.2143252849579,526.510565185547,19.3629993721946,12.1094790555085,520.567974202322,419.481280417247,1.096,1.752,3.445,1.85,9.1,15.06,97.6,1.011,1.255,1.645,5.94,107.03,206.46,92.3
"4607071","4607","46",13.7367192149162,367.400180435181,13.0287543712666,8.17171494581274,380.285426839271,328.214685946615,1.054,1.681,2.231,0.71,5.57,7.58,79.3,0.966,1.119,1.148,-12.89,39.19,47.35,58.9
"4607072","4607","46",14.6460218429565,363.054443359375,13.0287543712666,8.17171494581274,380.285426839271,328.214685946615,1.124,1.792,2.379,1.62,6.47,8.49,83.2,0.955,1.106,1.134,-17.23,34.84,43,58.2
"4702033","4702","47",16.9619475704128,474.857287649381,16.7653050648303,12.1094790555085,486.623306353958,419.481280417247,1.012,1.401,2.755,0.2,4.85,10.8,90.5,0.976,1.132,1.484,-11.77,55.38,154.8,84
"4702036","4702","47",17.3313331604004,483.234718322754,16.7653050648303,12.1094790555085,486.623306353958,419.481280417247,1.034,1.431,2.815,0.57,5.22,11.17,91.4,0.993,1.152,1.51,-3.39,63.75,163.18,85.3
"4702037","4702","47",17.3397523094626,470.993959827583,16.7653050648303,12.1094790555085,486.623306353958,419.481280417247,1.034,1.432,2.816,0.57,5.23,11.18,91.5,0.968,1.123,1.472,-15.63,51.51,150.94,83.2
"4702038","4702","47",17.1485300064087,463.74195098877,16.7653050648303,12.1094790555085,486.623306353958,419.481280417247,1.023,1.416,2.785,0.38,5.04,10.99,90.8,0.953,1.106,1.449,-22.88,44.26,143.69,81.3
"4702039","4702","47",17.3686556816101,472.944450378418,16.7653050648303,12.1094790555085,486.623306353958,419.481280417247,1.036,1.434,2.821,0.6,5.26,11.21,91.5,0.972,1.127,1.478,-13.68,53.46,152.89,83.7
"4702041","4702","47",17.7211828231812,460.457229614258,16.7653050648303,12.1094790555085,486.623306353958,419.481280417247,1.057,1.463,2.878,0.96,5.61,11.56,92.4,0.946,1.098,1.439,-26.17,40.98,140.4,80.5
"2469045","2469","24",6.92791670560837,228.702322642008,7.0710663527215,3.65549252523862,229.246839832709,196.727641223169,0.98,1.895,1.125,-0.14,3.27,0.77,44.2,0.998,1.163,0.715,-0.54,31.97,-91.35,35.9
"4613049","4613","46",10.7650181452433,343.260752360026,11.5723174481399,8.17171494581274,340.561219981551,328.214685946615,0.93,1.317,1.748,-0.81,2.59,4.61,63.1,1.008,1.046,1.073,2.7,15.05,23.21,55.3
"4613056","4613","46",11.0290361072706,341.307150578153,11.5723174481399,8.17171494581274,340.561219981551,328.214685946615,0.953,1.35,1.791,-0.54,2.86,4.87,64.2,1.002,1.04,1.066,0.75,13.09,21.25,55
"4613062","4613","46",10.3831644058228,344.389685494559,11.5723174481399,8.17171494581274,340.561219981551,328.214685946615,0.897,1.271,1.686,-1.19,2.21,4.23,61.5,1.011,1.049,1.076,3.83,16.17,24.34,55.5
"4614015","4614","46",13.9650932620553,332.872108908261,12.1998345943682,8.17171494581274,357.52552465893,328.214685946615,1.145,1.709,2.268,1.77,5.79,7.81,80.1,0.931,1.014,1.04,-24.65,4.66,12.82,54.2
"4603050","4603","46",12.7415651745266,383.222462972005,12.6817669865835,8.17171494581274,374.226228030827,328.214685946615,1.005,1.559,2.069,0.06,4.57,6.58,73.5,1.024,1.168,1.197,9,55.01,63.17,62.5
"4603053","4603","46",12.3006317615509,378.799724578857,12.6817669865835,8.17171494581274,374.226228030827,328.214685946615,0.97,1.505,1.998,-0.38,4.13,6.14,70.8,1.012,1.154,1.184,4.57,50.59,58.75,61.4
"4701061","4701","47",15.1689779758453,468.616386413574,14.51781934663,12.1094790555085,453.861894534139,419.481280417247,1.045,1.253,2.463,0.65,3.06,9.01,84.8,1.033,1.117,1.464,14.75,49.14,148.56,82.8
"4701063","4701","47",15.5747405176577,470.680426556131,14.51781934663,12.1094790555085,453.861894534139,419.481280417247,1.073,1.286,2.529,1.06,3.47,9.42,86.2,1.037,1.122,1.471,16.82,51.2,150.63,83.1
"4701064","4701","47",15.3527417182922,469.813323974609,14.51781934663,12.1094790555085,453.861894534139,419.481280417247,1.058,1.268,2.493,0.83,3.24,9.2,85.3,1.035,1.12,1.468,15.95,50.33,149.76,83
"4701066","4701","47",15.388870716095,471.17610168457,14.51781934663,12.1094790555085,453.861894534139,419.481280417247,1.06,1.271,2.499,0.87,3.28,9.23,85.5,1.038,1.123,1.472,17.31,51.69,151.12,83.2
"4701067","4701","47",15.2733330726624,473.282775878906,14.51781934663,12.1094790555085,453.861894534139,419.481280417247,1.052,1.261,2.48,0.76,3.16,9.12,85.1,1.043,1.128,1.479,19.42,53.8,153.23,83.8
"4701069","4701","47",13.8404943321933,459.21745902951,14.51781934663,12.1094790555085,453.861894534139,419.481280417247,0.953,1.143,2.248,-0.68,1.73,7.68,79.6,1.012,1.095,1.435,5.36,39.74,139.16,80.3
"4701072","4701","47",12.0951099395752,439.809145413912,14.51781934663,12.1094790555085,453.861894534139,419.481280417247,0.833,0.999,1.964,-2.42,-0.01,5.94,69.7,0.969,1.048,1.374,-14.05,20.33,119.76,75.7
"2469050","2469","24",7.10687875747681,227.16581587358,7.0710663527215,3.65549252523862,229.246839832709,196.727641223169,1.005,1.944,1.154,0.04,3.45,0.95,45.8,0.991,1.155,0.71,-2.08,30.44,-92.89,35
"2469055","2469","24",7.18983340263367,225.529571533203,7.0710663527215,3.65549252523862,229.246839832709,196.727641223169,1.017,1.967,1.168,0.12,3.53,1.03,46.7,0.984,1.146,0.705,-3.72,28.8,-94.52,33.9
"2469060","2469","24",7.1448679715395,226.056935787201,7.0710663527215,3.65549252523862,229.246839832709,196.727641223169,1.01,1.955,1.16,0.07,3.49,0.99,46.3,0.986,1.149,0.706,-3.19,29.33,-94,34.2
"2462047","2462","24",4.72388457818465,199.329600386186,3.878073987718,3.65549252523862,194.854784943068,196.727641223169,1.218,1.292,0.767,0.85,1.07,-1.43,17.5,1.023,1.013,0.623,4.47,2.6,-120.72,20.6
"2462053","2462","24",4.33212365210056,190.89818572998,3.878073987718,3.65549252523862,194.854784943068,196.727641223169,1.117,1.185,0.704,0.45,0.68,-1.83,14,0.98,0.97,0.596,-3.96,-5.83,-129.16,15.6
"2462055","2462","24",4.1738884726236,189.922931050145,3.878073987718,3.65549252523862,194.854784943068,196.727641223169,1.076,1.142,0.678,0.3,0.52,-1.98,12.6,0.975,0.965,0.593,-4.93,-6.8,-130.13,15
"4701036","4701","47",14.9992751253062,464.521263122559,14.51781934663,12.1094790555085,453.861894534139,419.481280417247,1.033,1.239,2.436,0.48,2.89,8.84,84.2,1.023,1.107,1.451,10.66,45.04,144.47,81.7
"4701037","4701","47",15.7344627380371,465.55500793457,14.51781934663,12.1094790555085,453.861894534139,419.481280417247,1.084,1.299,2.555,1.22,3.62,9.58,86.8,1.026,1.11,1.455,11.69,46.07,145.5,82
"4701041","4701","47",13.7447309494019,456.621673583984,14.51781934663,12.1094790555085,453.861894534139,419.481280417247,0.947,1.135,2.232,-0.77,1.64,7.59,79.3,1.006,1.089,1.427,2.76,37.14,136.57,79.8
"4701043","4701","47",13.0747519228832,447.636573148061,14.51781934663,12.1094790555085,453.861894534139,419.481280417247,0.901,1.08,2.123,-1.44,0.97,6.92,75.6,0.986,1.067,1.399,-6.23,28.16,127.58,77.8
"4701044","4701","47",13.0083875656128,448.5322265625,14.51781934663,12.1094790555085,453.861894534139,419.481280417247,0.896,1.074,2.113,-1.51,0.9,6.85,75.2,0.988,1.069,1.401,-5.33,29.05,128.48,78.1
"4701047","4701","47",12.6152371478682,445.184866512523,14.51781934663,12.1094790555085,453.861894534139,419.481280417247,0.869,1.042,2.049,-1.9,0.51,6.46,72.9,0.981,1.061,1.391,-8.68,25.7,125.13,77.1
"4703028","4703","47",18.1955103874207,510.60417175293,19.3629993721946,12.1094790555085,520.567974202322,419.481280417247,0.94,1.503,2.955,-1.17,6.09,12.04,93.2,0.981,1.217,1.595,-9.96,91.12,190.55,90.1
"4703029","4703","47",18.4291350364685,514.97299079895,19.3629993721946,12.1094790555085,520.567974202322,419.481280417247,0.952,1.522,2.993,-0.93,6.32,12.27,93.7,0.989,1.228,1.609,-5.59,95.49,194.92,90.8
"4703034","4703","47",19.8534397465168,515.038205590579,19.3629993721946,12.1094790555085,520.567974202322,419.481280417247,1.025,1.639,3.224,0.49,7.74,13.7,96.1,0.989,1.228,1.609,-5.53,95.56,194.98,90.8
"4703036","4703","47",19.7113709449768,513.270004272461,19.3629993721946,12.1094790555085,520.567974202322,419.481280417247,1.018,1.628,3.201,0.35,7.6,13.55,95.9,0.986,1.224,1.604,-7.3,93.79,193.22,90.6
"3542047","3542","35",6.20964761527188,282.246002197266,5.78961585109993,5.76257174353584,272.448629801673,251.84018680104,1.073,1.078,1.008,0.42,0.45,0.05,35.9,1.036,1.121,0.882,9.8,30.41,-37.81,49
"3542053","3542","35",7.19149915103255,282.814819335938,5.78961585109993,5.76257174353584,272.448629801673,251.84018680104,1.242,1.248,1.168,1.4,1.43,1.03,46.8,1.038,1.123,0.884,10.37,30.97,-37.24,49.1
"3542059","3542","35",6.86033606529236,286.940589904785,5.78961585109993,5.76257174353584,272.448629801673,251.84018680104,1.185,1.19,1.114,1.07,1.1,0.7,43.5,1.053,1.139,0.897,14.49,35.1,-33.11,50
"3547056","3547","35",6.67238367984169,257.757589239823,6.02440743464255,5.76257174353584,257.882437732296,251.84018680104,1.108,1.158,1.084,0.65,0.91,0.51,41.3,1,1.023,0.805,-0.12,5.92,-62.3,43.8
"3547064","3547","35",7.5155759538923,259.069274902344,6.02440743464255,5.76257174353584,257.882437732296,251.84018680104,1.248,1.304,1.221,1.49,1.75,1.36,49.4,1.005,1.029,0.809,1.19,7.23,-60.98,44.2
"4622065","4622","46",9.31595706939697,316.012036132813,7.52573770794004,8.17171494581274,300.960558219491,328.214685946615,1.238,1.14,1.513,1.79,1.14,3.16,58.4,1.05,0.963,0.987,15.05,-12.2,-4.04,52.8
"3538015","3538","35",7.67765594829213,277.515424138849,8.48913947204072,5.76257174353584,276.636832240691,251.84018680104,0.904,1.332,1.247,-0.81,1.92,1.52,50.6,1.003,1.102,0.867,0.88,25.68,-42.54,47.9
"3548022","3548","35",6.63899526924923,233.142899085735,5.87431907028152,5.76257174353584,240.012538657271,251.84018680104,1.13,1.152,1.078,0.76,0.88,0.48,40.8,0.971,0.926,0.728,-6.87,-18.7,-86.91,37.7
"3549028","3549","35",5.63507992512471,244.936733761349,6.12688215730102,5.76257174353584,247.165238603646,251.84018680104,0.92,0.978,0.915,-0.49,-0.13,-0.52,28.7,0.991,0.973,0.765,-2.23,-6.9,-75.12,41.6
"3549031","3549","35",5.91843092883075,248.629829971879,6.12688215730102,5.76257174353584,247.165238603646,251.84018680104,0.966,1.027,0.961,-0.21,0.16,-0.24,32.8,1.006,0.987,0.777,1.46,-3.21,-71.42,42.1
"3549032","3549","35",6.13981567110334,249.25991167341,6.12688215730102,5.76257174353584,247.165238603646,251.84018680104,1.002,1.065,0.997,0.01,0.38,-0.02,35.3,1.008,0.99,0.779,2.09,-2.58,-70.79,42.2
"3549036","3549","35",6.26280376911163,255.48567237854,6.12688215730102,5.76257174353584,247.165238603646,251.84018680104,1.022,1.087,1.017,0.14,0.5,0.11,36.5,1.034,1.014,0.798,8.32,3.65,-64.57,43.1
"4717810","4717","47",14.3120215415955,428.014443969727,13.9357859576061,12.1094790555085,423.594551331452,419.481280417247,1.027,1.182,2.324,0.38,2.2,8.15,81.7,1.01,1.02,1.337,4.42,8.53,107.96,73
"4717811","4717","47",13.9918857721182,427.804614727314,13.9357859576061,12.1094790555085,423.594551331452,419.481280417247,1.004,1.155,2.272,0.06,1.88,7.83,80.3,1.01,1.02,1.337,4.21,8.32,107.75,73
"4717812","4717","47",15.1837930679321,442.045927259657,13.9357859576061,12.1094790555085,423.594551331452,419.481280417247,1.09,1.254,2.466,1.25,3.07,9.03,84.8,1.044,1.054,1.381,18.45,22.56,121.99,76.3
"4718041","4718","47",10.421481291453,297.457041422526,8.5105207611716,12.1094790555085,371.936841199771,419.481280417247,1.225,0.861,1.692,1.91,-1.69,4.26,61.7,0.8,0.709,0.929,-74.48,-122.02,-22.6,50.9
"4718042","4718","47",10.456870396932,299.549260457357,8.5105207611716,12.1094790555085,371.936841199771,419.481280417247,1.229,0.864,1.698,1.95,-1.65,4.3,61.9,0.805,0.714,0.936,-72.39,-119.93,-20.5,51.3
"4713024","4713","47",18.9932020801609,545.865865416446,17.4294061266285,12.1094790555085,512.357040352892,419.481280417247,1.09,1.568,3.085,1.56,6.88,12.84,94.8,1.065,1.301,1.706,33.51,126.38,225.81,94.2
"4713028","4713","47",18.5828625334411,542.541615205653,17.4294061266285,12.1094790555085,512.357040352892,419.481280417247,1.066,1.535,3.018,1.15,6.47,12.43,93.9,1.059,1.293,1.695,30.18,123.06,222.49,93.9
"4713029","4713","47",18.6727962493896,545.862213134766,17.4294061266285,12.1094790555085,512.357040352892,419.481280417247,1.071,1.542,3.033,1.24,6.56,12.52,94,1.065,1.301,1.706,33.51,126.38,225.81,94.2
"4713031","4713","47",18.7716665267944,541.864440917969,17.4294061266285,12.1094790555085,512.357040352892,419.481280417247,1.077,1.55,3.049,1.34,6.66,12.61,94.2,1.058,1.292,1.693,29.51,122.38,221.81,93.9
"6103097","6103","61",9.62801411379131,487.247307277718,9.65335902056157,6.56406767245971,487.386934493279,446.937523680579,0.997,1.467,1.564,-0.03,3.06,3.47,59.1,1,1.09,1.522,-0.14,40.31,167.19,86
"6104005","6104","61",11.7388041814168,472.721320742653,7.73064428062947,6.56406767245971,436.765726303876,446.937523680579,1.518,1.788,1.906,4.01,5.17,5.58,67.9,1.082,1.058,1.477,35.96,25.78,152.67,83.6
"6104006","6104","61",8.15340326450489,419.039712411386,7.73064428062947,6.56406767245971,436.765726303876,446.937523680579,1.055,1.242,1.324,0.42,1.59,2,53.7,0.959,0.938,1.309,-17.73,-27.9,98.99,70.4
"4714056","4714","47",13.5814848858377,383.945246422809,10.8820808721993,12.1094790555085,393.272307019253,419.481280417247,1.248,1.122,2.206,2.7,1.47,7.42,78.5,0.976,0.915,1.2,-9.33,-35.54,63.89,62.7
"4714058","4714","47",13.5387635231018,389.438339233398,10.8820808721993,12.1094790555085,393.272307019253,419.481280417247,1.244,1.118,2.199,2.66,1.43,7.38,78.4,0.99,0.928,1.217,-3.83,-30.04,69.38,64.1
"4709009","4709","47",12.9268817901611,373.287780761719,10.8920702126898,12.1094790555085,395.637252761995,419.481280417247,1.187,1.068,2.099,2.03,0.82,6.77,74.7,0.944,0.89,1.166,-22.35,-46.19,53.23,60.3
"4709011","4709","47",12.9097156767118,366.708983857753,10.8920702126898,12.1094790555085,395.637252761995,419.481280417247,1.185,1.066,2.097,2.02,0.8,6.75,74.6,0.927,0.874,1.146,-28.93,-52.77,46.65,58.8
"4709012","4709","47",13.1324647023128,354.51616023137,10.8920702126898,12.1094790555085,395.637252761995,419.481280417247,1.206,1.084,2.133,2.24,1.02,6.97,76.1,0.896,0.845,1.108,-41.12,-64.97,34.46,56.9
"4709014","4709","47",13.246452331543,359.713348388672,10.8920702126898,12.1094790555085,395.637252761995,419.481280417247,1.216,1.094,2.151,2.35,1.14,7.09,76.9,0.909,0.858,1.124,-35.92,-59.77,39.66,57.5
"4709016","4709","47",12.9431180953979,373.674438476562,10.8920702126898,12.1094790555085,395.637252761995,419.481280417247,1.188,1.069,2.102,2.05,0.83,6.79,74.8,0.944,0.891,1.168,-21.96,-45.81,53.62,60.5
"4707034","4707","47",19.5064506530762,519.824462890625,18.7783777387495,12.1094790555085,512.890619586958,419.481280417247,1.039,1.611,3.168,0.73,7.4,13.35,95.7,1.014,1.239,1.624,6.93,100.34,199.77,91.3
"3549039","3549","35",5.79652771392426,246.625372750419,6.12688215730102,5.76257174353584,247.165238603646,251.84018680104,0.946,1.006,0.941,-0.33,0.03,-0.36,31,0.998,0.979,0.771,-0.54,-5.21,-73.43,41.8
"4717804","4717","47",12.679408788681,429.545272827148,13.9357859576061,12.1094790555085,423.594551331452,419.481280417247,0.91,1.047,2.059,-1.26,0.57,6.52,73.2,1.014,1.024,1.342,5.95,10.06,109.49,73.6
"4717805","4717","47",13.5828347639604,372.436362526634,13.9357859576061,12.1094790555085,423.594551331452,419.481280417247,0.975,1.122,2.206,-0.35,1.47,7.43,78.6,0.879,0.888,1.164,-51.16,-47.04,52.38,60.2
"4717806","4717","47",13.1187504735486,402.888660299367,13.9357859576061,12.1094790555085,423.594551331452,419.481280417247,0.941,1.083,2.131,-0.82,1.01,6.96,76,0.951,0.96,1.259,-20.71,-16.59,82.83,66.8
