"ref_date","geo","dguid","unit_type","value"
"2025-01","Lethbridge, Census metropolitan area (CMA)","810","Apartment - 3 or more bedrooms",1790
"2025-01","Lethbridge, Census metropolitan area (CMA)","810","Room",680
"2025-01","Red Deer, Census metropolitan area (CMA)","830","Apartment - No bedroom",NA
"2025-01","Red Deer, Census metropolitan area (CMA)","830","Apartment - 1 bedroom",1180
"2025-01","Red Deer, Census metropolitan area (CMA)","830","Apartment - 2 bedrooms",1410
"2025-01","Red Deer, Census metropolitan area (CMA)","830","Apartment - 3 or more bedrooms",1690
"2025-01","Red Deer, Census metropolitan area (CMA)","830","Room",680
"2025-01","Abbotsford - Mission, Census metropolitan area (CMA)","932","Apartment - No bedroom",NA
"2025-01","Abbotsford - Mission, Census metropolitan area (CMA)","932","Apartment - 1 bedroom",1650
"2025-01","Abbotsford - Mission, Census metropolitan area (CMA)","932","Apartment - 2 bedrooms",2020
"2025-01","Abbotsford - Mission, Census metropolitan area (CMA)","932","Apartment - 3 or more bedrooms",NA
"2025-01","Abbotsford - Mission, Census metropolitan area (CMA)","932","Room",NA
"2025-01","Chilliwack, Census metropolitan area (CMA)","930","Apartment - No bedroom",NA
"2025-01","Chilliwack, Census metropolitan area (CMA)","930","Apartment - 1 bedroom",1490
"2025-01","Chilliwack, Census metropolitan area (CMA)","930","Apartment - 2 bedrooms",1710
"2025-01","Chilliwack, Census metropolitan area (CMA)","930","Apartment - 3 or more bedrooms",NA
"2025-01","Chilliwack, Census metropolitan area (CMA)","930","Room",NA
"2025-01","Kamloops, Census metropolitan area (CMA)","925","Apartment - No bedroom",NA
"2025-01","Kamloops, Census metropolitan area (CMA)","925","Apartment - 1 bedroom",1550
"2025-01","Kamloops, Census metropolitan area (CMA)","925","Apartment - 2 bedrooms",1840
"2025-01","Kamloops, Census metropolitan area (CMA)","925","Apartment - 3 or more bedrooms",2410
"2025-01","Kamloops, Census metropolitan area (CMA)","925","Room",870
"2025-01","Kelowna, Census metropolitan area (CMA)","915","Apartment - No bedroom",NA
"2025-01","Kelowna, Census metropolitan area (CMA)","915","Apartment - 1 bedroom",1740
"2025-01","Kelowna, Census metropolitan area (CMA)","915","Apartment - 2 bedrooms",2200
"2025-01","Kelowna, Census metropolitan area (CMA)","915","Apartment - 3 or more bedrooms",NA
"2025-01","Kelowna, Census metropolitan area (CMA)","915","Room",970
"2025-01","Nanaimo, Census metropolitan area (CMA)","938","Apartment - No bedroom",NA
"2025-01","Nanaimo, Census metropolitan area (CMA)","938","Apartment - 1 bedroom",1670
"2025-01","Nanaimo, Census metropolitan area (CMA)","938","Apartment - 2 bedrooms",2020
"2025-01","Nanaimo, Census metropolitan area (CMA)","938","Apartment - 3 or more bedrooms",NA
"2025-01","Nanaimo, Census metropolitan area (CMA)","938","Room",890
"2025-01","Vancouver, Census metropolitan area (CMA)","933","Apartment - No bedroom",2120
"2025-01","Vancouver, Census metropolitan area (CMA)","933","Apartment - 1 bedroom",2380
"2025-01","Vancouver, Census metropolitan area (CMA)","933","Apartment - 2 bedrooms",3170
"2025-01","Vancouver, Census metropolitan area (CMA)","933","Apartment - 3 or more bedrooms",4320
"2025-01","Vancouver, Census metropolitan area (CMA)","933","Room",1070
"2025-01","Victoria, Census metropolitan area (CMA)","935","Apartment - No bedroom",1710
"2025-01","Victoria, Census metropolitan area (CMA)","935","Apartment - 1 bedroom",2090
"2025-01","Victoria, Census metropolitan area (CMA)","935","Apartment - 2 bedrooms",2680
"2025-01","Victoria, Census metropolitan area (CMA)","935","Apartment - 3 or more bedrooms",3440
"2025-01","Victoria, Census metropolitan area (CMA)","935","Room",970
"2025-04","St. John's, Census metropolitan area (CMA)","001","Apartment - 1 bedroom",NA
"2025-04","St. John's, Census metropolitan area (CMA)","001","Apartment - 2 bedrooms",NA
"2025-04","St. John's, Census metropolitan area (CMA)","001","Apartment - 3 or more bedrooms",1900
"2025-04","St. John's, Census metropolitan area (CMA)","001","Room",690
"2025-04","Halifax, Census metropolitan area (CMA)","205","Apartment - No bedroom",1520
"2025-04","Halifax, Census metropolitan area (CMA)","205","Apartment - 1 bedroom",1800
"2025-04","Halifax, Census metropolitan area (CMA)","205","Apartment - 2 bedrooms",2280
"2025-04","Halifax, Census metropolitan area (CMA)","205","Apartment - 3 or more bedrooms",2720
"2025-04","Halifax, Census metropolitan area (CMA)","205","Room",860
"2025-04","Fredericton, Census metropolitan area (CMA)","320","Apartment - 1 bedroom",1360
"2025-04","Fredericton, Census metropolitan area (CMA)","320","Apartment - 2 bedrooms",1620
"2025-04","Fredericton, Census metropolitan area (CMA)","320","Apartment - 3 or more bedrooms",NA
"2025-04","Fredericton, Census metropolitan area (CMA)","320","Room",680
"2025-04","Moncton, Census metropolitan area (CMA)","305","Apartment - 1 bedroom",1300
"2025-04","Moncton, Census metropolitan area (CMA)","305","Apartment - 2 bedrooms",1490
"2025-04","Moncton, Census metropolitan area (CMA)","305","Apartment - 3 or more bedrooms",1930
"2025-04","Moncton, Census metropolitan area (CMA)","305","Room",680
"2025-04","Saint John, Census metropolitan area (CMA)","310","Apartment - 1 bedroom",1210
"2025-04","Saint John, Census metropolitan area (CMA)","310","Apartment - 2 bedrooms",1510
"2025-04","Saint John, Census metropolitan area (CMA)","310","Apartment - 3 or more bedrooms",1760
"2025-04","Saint John, Census metropolitan area (CMA)","310","Room",660
"2025-04","Drummondville, Census metropolitan area (CMA)","447","Apartment - 2 bedrooms",NA
"2025-04","Drummondville, Census metropolitan area (CMA)","447","Room",NA
"2025-04","Montréal, Census metropolitan area (CMA)","462","Apartment - No bedroom",1310
"2025-04","Montréal, Census metropolitan area (CMA)","462","Apartment - 1 bedroom",1530
"2025-04","Montréal, Census metropolitan area (CMA)","462","Apartment - 2 bedrooms",1920
"2025-04","Montréal, Census metropolitan area (CMA)","462","Apartment - 3 or more bedrooms",2400
"2025-04","Montréal, Census metropolitan area (CMA)","462","Room",720
"2025-04","Ottawa - Gatineau (Quebec part), Census metropolitan area (CMA)","505","Apartment - No bedroom",NA
"2025-04","Ottawa - Gatineau (Quebec part), Census metropolitan area (CMA)","505","Apartment - 1 bedroom",1490
"2025-04","Ottawa - Gatineau (Quebec part), Census metropolitan area (CMA)","505","Apartment - 2 bedrooms",NA
"2025-04","Ottawa - Gatineau (Quebec part), Census metropolitan area (CMA)","505","Apartment - 3 or more bedrooms",1940
"2025-04","Ottawa - Gatineau (Quebec part), Census metropolitan area (CMA)","505","Room",730
"2025-04","Québec, Census metropolitan area (CMA)","421","Apartment - No bedroom",1060
"2025-04","Québec, Census metropolitan area (CMA)","421","Apartment - 1 bedroom",1180
"2025-04","Québec, Census metropolitan area (CMA)","421","Apartment - 2 bedrooms",1490
"2025-04","Québec, Census metropolitan area (CMA)","421","Room",570
"2025-04","Saguenay, Census metropolitan area (CMA)","408","Room",NA
"2025-04","Sherbrooke, Census metropolitan area (CMA)","433","Apartment - No bedroom",NA
"2025-04","Sherbrooke, Census metropolitan area (CMA)","433","Apartment - 1 bedroom",1060
"2025-04","Sherbrooke, Census metropolitan area (CMA)","433","Apartment - 2 bedrooms",1230
"2025-04","Sherbrooke, Census metropolitan area (CMA)","433","Apartment - 3 or more bedrooms",1550
"2025-04","Sherbrooke, Census metropolitan area (CMA)","433","Room",520
"2025-04","Trois-Rivières, Census metropolitan area (CMA)","442","Apartment - 1 bedroom",NA
"2025-04","Trois-Rivières, Census metropolitan area (CMA)","442","Room",NA
"2025-04","Barrie, Census metropolitan area (CMA)","568","Apartment - 1 bedroom",1810
"2025-04","Barrie, Census metropolitan area (CMA)","568","Apartment - 2 bedrooms",2130
"2025-04","Barrie, Census metropolitan area (CMA)","568","Apartment - 3 or more bedrooms",2410
"2025-04","Barrie, Census metropolitan area (CMA)","568","Room",760
"2025-04","Belleville - Quinte West, Census metropolitan area (CMA)","522","Apartment - 1 bedroom",NA
"2025-04","Belleville - Quinte West, Census metropolitan area (CMA)","522","Apartment - 2 bedrooms",1870
"2025-04","Belleville - Quinte West, Census metropolitan area (CMA)","522","Room",740
"2025-04","Brantford, Census metropolitan area (CMA)","543","Apartment - 1 bedroom",1650
"2025-04","Brantford, Census metropolitan area (CMA)","543","Apartment - 2 bedrooms",1890
"2025-04","Brantford, Census metropolitan area (CMA)","543","Apartment - 3 or more bedrooms",NA
"2025-04","Brantford, Census metropolitan area (CMA)","543","Room",760
"2025-04","Greater Sudbury, Census metropolitan area (CMA)","580","Apartment - 1 bedroom",1590
"2025-04","Greater Sudbury, Census metropolitan area (CMA)","580","Apartment - 2 bedrooms",1900
"2025-04","Greater Sudbury, Census metropolitan area (CMA)","580","Apartment - 3 or more bedrooms",2470
"2025-04","Greater Sudbury, Census metropolitan area (CMA)","580","Room",710
"2025-04","Guelph, Census metropolitan area (CMA)","550","Apartment - 1 bedroom",1920
"2025-04","Guelph, Census metropolitan area (CMA)","550","Apartment - 2 bedrooms",2260
"2025-04","Guelph, Census metropolitan area (CMA)","550","Apartment - 3 or more bedrooms",2820
"2025-04","Guelph, Census metropolitan area (CMA)","550","Room",840
"2025-04","Hamilton, Census metropolitan area (CMA)","537","Apartment - No bedroom",1420
"2025-04","Hamilton, Census metropolitan area (CMA)","537","Apartment - 1 bedroom",1790
"2025-04","Hamilton, Census metropolitan area (CMA)","537","Apartment - 2 bedrooms",2150
"2025-04","Hamilton, Census metropolitan area (CMA)","537","Apartment - 3 or more bedrooms",2580
"2025-04","Hamilton, Census metropolitan area (CMA)","537","Room",780
"2025-04","Kingston, Census metropolitan area (CMA)","521","Apartment - No bedroom",1350
"2025-04","Kingston, Census metropolitan area (CMA)","521","Apartment - 1 bedroom",1740
"2025-04","Kingston, Census metropolitan area (CMA)","521","Apartment - 2 bedrooms",2020
"2025-04","Kingston, Census metropolitan area (CMA)","521","Room",810
"2025-04","Kitchener - Cambridge - Waterloo, Census metropolitan area (CMA)","541","Apartment - No bedroom",1490
"2025-04","Kitchener - Cambridge - Waterloo, Census metropolitan area (CMA)","541","Apartment - 1 bedroom",1820
"2025-04","Kitchener - Cambridge - Waterloo, Census metropolitan area (CMA)","541","Apartment - 2 bedrooms",2160
"2025-04","Kitchener - Cambridge - Waterloo, Census metropolitan area (CMA)","541","Apartment - 3 or more bedrooms",2490
"2025-04","Kitchener - Cambridge - Waterloo, Census metropolitan area (CMA)","541","Room",760
"2025-04","London, Census metropolitan area (CMA)","555","Apartment - No bedroom",1240
"2025-04","London, Census metropolitan area (CMA)","555","Apartment - 1 bedroom",1630
"2025-04","London, Census metropolitan area (CMA)","555","Apartment - 2 bedrooms",2000
"2025-04","London, Census metropolitan area (CMA)","555","Apartment - 3 or more bedrooms",2450
"2025-04","London, Census metropolitan area (CMA)","555","Room",750
"2025-04","Oshawa, Census metropolitan area (CMA)","532","Apartment - No bedroom",1460
"2025-04","Oshawa, Census metropolitan area (CMA)","532","Apartment - 1 bedroom",1710
"2025-04","Oshawa, Census metropolitan area (CMA)","532","Apartment - 2 bedrooms",2050
"2025-04","Oshawa, Census metropolitan area (CMA)","532","Apartment - 3 or more bedrooms",2420
"2025-04","Oshawa, Census metropolitan area (CMA)","532","Room",760
"2025-04","Ottawa - Gatineau (Ontario part), Census metropolitan area (CMA)","505","Apartment - No bedroom",1610
"2025-04","Ottawa - Gatineau (Ontario part), Census metropolitan area (CMA)","505","Apartment - 1 bedroom",1950
"2025-04","Ottawa - Gatineau (Ontario part), Census metropolitan area (CMA)","505","Apartment - 2 bedrooms",2430
"2025-04","Ottawa - Gatineau (Ontario part), Census metropolitan area (CMA)","505","Apartment - 3 or more bedrooms",2870
"2025-04","Ottawa - Gatineau (Ontario part), Census metropolitan area (CMA)","505","Room",850
"2025-04","Peterborough, Census metropolitan area (CMA)","529","Apartment - 1 bedroom",1570
"2025-04","Peterborough, Census metropolitan area (CMA)","529","Apartment - 2 bedrooms",1950
"2025-04","Peterborough, Census metropolitan area (CMA)","529","Apartment - 3 or more bedrooms",NA
"2025-04","Peterborough, Census metropolitan area (CMA)","529","Room",760
"2025-04","St. Catharines - Niagara, Census metropolitan area (CMA)","539","Apartment - No bedroom",1350
"2025-04","St. Catharines - Niagara, Census metropolitan area (CMA)","539","Apartment - 1 bedroom",1570
"2025-04","St. Catharines - Niagara, Census metropolitan area (CMA)","539","Apartment - 2 bedrooms",1880
"2025-04","St. Catharines - Niagara, Census metropolitan area (CMA)","539","Apartment - 3 or more bedrooms",2210
"2025-04","St. Catharines - Niagara, Census metropolitan area (CMA)","539","Room",700
"2025-04","Thunder Bay, Census metropolitan area (CMA)","595","Apartment - 1 bedroom",1420
"2025-04","Thunder Bay, Census metropolitan area (CMA)","595","Apartment - 2 bedrooms",1860
"2025-04","Thunder Bay, Census metropolitan area (CMA)","595","Room",730
"2025-04","Toronto, Census metropolitan area (CMA)","535","Apartment - No bedroom",1810
"2025-04","Toronto, Census metropolitan area (CMA)","535","Apartment - 1 bedroom",2150
"2025-04","Toronto, Census metropolitan area (CMA)","535","Apartment - 2 bedrooms",2670
"2025-04","Toronto, Census metropolitan area (CMA)","535","Apartment - 3 or more bedrooms",3350
"2025-04","Toronto, Census metropolitan area (CMA)","535","Room",850
"2025-04","Windsor, Census metropolitan area (CMA)","559","Apartment - No bedroom",1270
"2025-04","Windsor, Census metropolitan area (CMA)","559","Apartment - 1 bedroom",1480
"2025-04","Windsor, Census metropolitan area (CMA)","559","Apartment - 2 bedrooms",1800
"2025-04","Windsor, Census metropolitan area (CMA)","559","Apartment - 3 or more bedrooms",2070
"2025-04","Windsor, Census metropolitan area (CMA)","559","Room",620
"2025-04","Winnipeg, Census metropolitan area (CMA)","602","Apartment - No bedroom",1010
"2025-04","Winnipeg, Census metropolitan area (CMA)","602","Apartment - 1 bedroom",1270
"2025-04","Winnipeg, Census metropolitan area (CMA)","602","Apartment - 2 bedrooms",1630
"2025-04","Winnipeg, Census metropolitan area (CMA)","602","Apartment - 3 or more bedrooms",1890
"2025-04","Winnipeg, Census metropolitan area (CMA)","602","Room",590
"2025-04","Regina, Census metropolitan area (CMA)","705","Apartment - No bedroom",980
"2025-04","Regina, Census metropolitan area (CMA)","705","Apartment - 1 bedroom",1230
"2025-04","Regina, Census metropolitan area (CMA)","705","Apartment - 2 bedrooms",1460
"2025-04","Regina, Census metropolitan area (CMA)","705","Apartment - 3 or more bedrooms",1760
"2025-04","Regina, Census metropolitan area (CMA)","705","Room",630
"2025-04","Saskatoon, Census metropolitan area (CMA)","725","Apartment - No bedroom",NA
"2025-04","Saskatoon, Census metropolitan area (CMA)","725","Apartment - 1 bedroom",1290
"2025-04","Saskatoon, Census metropolitan area (CMA)","725","Apartment - 2 bedrooms",1540
"2025-04","Saskatoon, Census metropolitan area (CMA)","725","Apartment - 3 or more bedrooms",NA
"2025-04","Saskatoon, Census metropolitan area (CMA)","725","Room",680
"2025-04","Calgary, Census metropolitan area (CMA)","825","Apartment - No bedroom",NA
"2025-04","Calgary, Census metropolitan area (CMA)","825","Apartment - 1 bedroom",1650
"2025-04","Calgary, Census metropolitan area (CMA)","825","Apartment - 2 bedrooms",2020
"2025-04","Calgary, Census metropolitan area (CMA)","825","Apartment - 3 or more bedrooms",NA
"2025-04","Calgary, Census metropolitan area (CMA)","825","Room",NA
"2025-04","Edmonton, Census metropolitan area (CMA)","835","Apartment - No bedroom",1120
"2025-04","Edmonton, Census metropolitan area (CMA)","835","Apartment - 1 bedroom",1290
"2025-04","Edmonton, Census metropolitan area (CMA)","835","Apartment - 2 bedrooms",1610
"2025-04","Edmonton, Census metropolitan area (CMA)","835","Apartment - 3 or more bedrooms",1890
