"CSDUID","CDUID","PRUID","area_km2","tx30_2025","tx30_2050","tx30_change","tx30_extrapolated","tx30_2025_cd_mean","tx30_2050_cd_mean","tx30_change_cd_mean","tx30_2025_pr_mean","tx30_2050_pr_mean","tx30_change_pr_mean","tx30_2025_pctile_national","tx30_2050_pctile_national","tx30_change_pctile_national","tx30_2025_diff_cd","tx30_2050_diff_cd","tx30_change_diff_cd","tx30_2025_diff_pr","tx30_2050_diff_pr","tx30_change_diff_pr","tx30_2025_diff_national","tx30_2050_diff_national","tx30_change_diff_national"
"1004006","1004","10",3247.81594961372,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1003032","1003","10",8.67116265996372,0,0,0,FALSE,0,0.0806619419909137,0.0753514188264702,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,-0.1,-0.1,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1002008","1002","10",36.772464094802,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1002015","1002","10",4.03523227119042,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1003042","1003","10",844.21631111505,0,0,0,FALSE,0,0.0806619419909137,0.0753514188264702,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,-0.1,-0.1,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1002039","1002","10",5.19769331769459,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1001325","1001","10",77.8528199041733,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1001375","1001","10",7.55409376891679,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1001335","1001","10",33.8853131490303,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1003003","1003","10",87.3226039151249,0,0,0,FALSE,0,0.0806619419909137,0.0753514188264702,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,-0.1,-0.1,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1001339","1001","10",1100.79149548396,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1001352","1001","10",51.2041895895926,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1002005","1002","10",36.1054069839326,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1003011","1003","10",30.5263609762409,0,0,0,FALSE,0,0.0806619419909137,0.0753514188264702,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,-0.1,-0.1,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1001357","1001","10",197.43708253512,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1001365","1001","10",19.3725130421098,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1001361","1001","10",5.48393844446928,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1001374","1001","10",243.148852442086,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1003001","1003","10",4391.64122458164,0,0.074468085106383,0.1,FALSE,0,0.0806619419909137,0.0753514188264702,0.408135862249372,0.827083300047433,0.421643549422629,4.8,8.1,9.4,0,0,0,-0.4,-0.8,-0.3,-2.4,-3.7,-1.2
"1001385","1001","10",14.0594800592763,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1004019","1004","10",38.4113786080276,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1004020","1004","10",14.5952802744987,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1005012","1005","10",50.2055269034651,0.25,1.25,1,FALSE,0.232369966250517,0.783025827541936,0.544056314035096,0.408135862249372,0.827083300047433,0.421643549422629,10.4,10.9,13.5,0,0.5,0.5,-0.2,0.4,0.6,-2.2,-2.5,-0.3
"1005017","1005","10",2.70646595653682,0,1,1,FALSE,0.232369966250517,0.783025827541936,0.544056314035096,0.408135862249372,0.827083300047433,0.421643549422629,4.8,10,13.5,-0.2,0.2,0.5,-0.4,0.2,0.6,-2.4,-2.8,-0.3
"1005018","1005","10",153.029400854593,0,0.555555555555556,0.6,FALSE,0.232369966250517,0.783025827541936,0.544056314035096,0.408135862249372,0.827083300047433,0.421643549422629,4.8,9.2,11.6,-0.2,-0.2,0.1,-0.4,-0.3,0.2,-2.4,-3.2,-0.7
"1005019","1005","10",2136.17010076197,0,0.381818181818182,0.4,FALSE,0.232369966250517,0.783025827541936,0.544056314035096,0.408135862249372,0.827083300047433,0.421643549422629,4.8,8.8,10.6,-0.2,-0.4,-0.1,-0.4,-0.4,0,-2.4,-3.4,-0.9
"1001494","1001","10",14.529563528894,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1001517","1001","10",32.0489502110176,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1001504","1001","10",60.728019029846,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1001507","1001","10",18.9846595591071,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1003006","1003","10",950.280069515691,0,0,0,FALSE,0,0.0806619419909137,0.0753514188264702,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,-0.1,-0.1,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1003024","1003","10",3768.46750823175,0,0,0,FALSE,0,0.0806619419909137,0.0753514188264702,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,-0.1,-0.1,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1001509","1001","10",36.8182044926225,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1001511","1001","10",17.1011143512459,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1002044","1002","10",2793.31579592705,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1001512","1001","10",16.7842951385125,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1001519","1001","10",476.941071884867,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1003005","1003","10",1.57991179477852,0,0,0,FALSE,0,0.0806619419909137,0.0753514188264702,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,-0.1,-0.1,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1004042","1004","10",17.1301743274115,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1004016","1004","10",1656.40305541377,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1003008","1003","10",16.0517069179926,0,0,0,FALSE,0,0.0806619419909137,0.0753514188264702,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,-0.1,-0.1,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1003009","1003","10",1420.37385915233,0,0,0,FALSE,0,0.0806619419909137,0.0753514188264702,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,-0.1,-0.1,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1002024","1002","10",78.5231799524303,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1003010","1003","10",5.4019459946843,0,0,0,FALSE,0,0.0806619419909137,0.0753514188264702,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,-0.1,-0.1,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1003018","1003","10",25.1880135062322,0,0,0,FALSE,0,0.0806619419909137,0.0753514188264702,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,-0.1,-0.1,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1003026","1003","10",1.95940354360543,0,0,0,FALSE,0,0.0806619419909137,0.0753514188264702,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,-0.1,-0.1,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1002027","1002","10",3.8149096385308,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1003031","1003","10",960.947460103895,0,0,0,FALSE,0,0.0806619419909137,0.0753514188264702,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,-0.1,-0.1,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1005009","1005","10",61.0997243481388,1.2,2.8,1.6,FALSE,0.232369966250517,0.783025827541936,0.544056314035096,0.408135862249372,0.827083300047433,0.421643549422629,13.4,13.7,16.3,1,2,1.1,0.8,2,1.2,-1.2,-1,0.3
"1007013","1007","10",147.400766484874,0,0.166666666666667,0.2,FALSE,0.745481210139613,1.66101549102037,0.928167507720043,0.408135862249372,0.827083300047433,0.421643549422629,4.8,8.4,9.9,-0.7,-1.5,-0.7,-0.4,-0.7,-0.2,-2.4,-3.6,-1.1
"1007014","1007","10",570.069905664994,0,0.125,0.1,FALSE,0.745481210139613,1.66101549102037,0.928167507720043,0.408135862249372,0.827083300047433,0.421643549422629,4.8,8.2,9.4,-0.7,-1.5,-0.8,-0.4,-0.7,-0.3,-2.4,-3.7,-1.2
"1007015","1007","10",15.2601823501171,0,0,0,FALSE,0.745481210139613,1.66101549102037,0.928167507720043,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,-0.7,-1.7,-0.9,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1007016","1007","10",12.2012318918451,0,0,0,FALSE,0.745481210139613,1.66101549102037,0.928167507720043,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,-0.7,-1.7,-0.9,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1007018","1007","10",440.197171665653,0,0,0,FALSE,0.745481210139613,1.66101549102037,0.928167507720043,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,-0.7,-1.7,-0.9,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1008032","1008","10",11.3403840940723,2,3.5,1.5,FALSE,1.62359104455156,2.92738490550053,1.28970044108959,0.408135862249372,0.827083300047433,0.421643549422629,16,15.2,15.8,0.4,0.6,0.2,1.6,2.7,1.1,-0.4,-0.3,0.2
"1008035","1008","10",27.2810115940832,1,2,1,FALSE,1.62359104455156,2.92738490550053,1.28970044108959,0.408135862249372,0.827083300047433,0.421643549422629,12.5,12,13.5,-0.6,-0.9,-0.3,0.6,1.2,0.6,-1.4,-1.8,-0.3
"1008036","1008","10",1500.30116521899,2.53658536585366,4.46341463414634,1.9,FALSE,1.62359104455156,2.92738490550053,1.28970044108959,0.408135862249372,0.827083300047433,0.421643549422629,18.7,17.4,17.6,0.9,1.5,0.6,2.1,3.6,1.5,0.1,0.7,0.6
"1005022","1005","10",11.9496866062117,0,1,1,FALSE,0.232369966250517,0.783025827541936,0.544056314035096,0.408135862249372,0.827083300047433,0.421643549422629,4.8,10,13.5,-0.2,0.2,0.5,-0.4,0.2,0.6,-2.4,-2.8,-0.3
"1005023","1005","10",7.26383540271944,0,1,1,FALSE,0.232369966250517,0.783025827541936,0.544056314035096,0.408135862249372,0.827083300047433,0.421643549422629,4.8,10,13.5,-0.2,0.2,0.5,-0.4,0.2,0.6,-2.4,-2.8,-0.3
"1005024","1005","10",12.9343634527774,0,0,0,FALSE,0.232369966250517,0.783025827541936,0.544056314035096,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,-0.2,-0.8,-0.5,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1005028","1005","10",1.60179384532938,0,1,1,FALSE,0.232369966250517,0.783025827541936,0.544056314035096,0.408135862249372,0.827083300047433,0.421643549422629,4.8,10,13.5,-0.2,0.2,0.5,-0.4,0.2,0.6,-2.4,-2.8,-0.3
"1007020","1007","10",10.0502636666548,0,0,0,FALSE,0.745481210139613,1.66101549102037,0.928167507720043,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,-0.7,-1.7,-0.9,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1007023","1007","10",33.2645536447577,0,0,0,FALSE,0.745481210139613,1.66101549102037,0.928167507720043,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,-0.7,-1.7,-0.9,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1007024","1007","10",505.460288795426,0,0.2,0.2,FALSE,0.745481210139613,1.66101549102037,0.928167507720043,0.408135862249372,0.827083300047433,0.421643549422629,4.8,8.5,9.9,-0.7,-1.5,-0.7,-0.4,-0.6,-0.2,-2.4,-3.6,-1.1
"1007025","1007","10",6.97363522905369,0,1,1,FALSE,0.745481210139613,1.66101549102037,0.928167507720043,0.408135862249372,0.827083300047433,0.421643549422629,4.8,10,13.5,-0.7,-0.7,0.1,-0.4,0.2,0.6,-2.4,-2.8,-0.3
"1002022","1002","10",1213.91039300377,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1002023","1002","10",56.3056471307896,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1002025","1002","10",27.600717854721,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1002026","1002","10",884.000048446771,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1002033","1002","10",6.32860111763323,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1005011","1005","10",1.25544546561398,0,1,1,FALSE,0.232369966250517,0.783025827541936,0.544056314035096,0.408135862249372,0.827083300047433,0.421643549422629,4.8,10,13.5,-0.2,0.2,0.5,-0.4,0.2,0.6,-2.4,-2.8,-0.3
"1002036","1002","10",16.1455875051676,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1002040","1002","10",4.18634478871977,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1003801","1003","10",28.8910437714183,0,0,0,FALSE,0,0.0806619419909137,0.0753514188264702,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,-0.1,-0.1,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1008011","1008","10",43.8266909660561,2,2.33333333333333,0.3,FALSE,1.62359104455156,2.92738490550053,1.28970044108959,0.408135862249372,0.827083300047433,0.421643549422629,16,12.7,10.3,0.4,-0.6,-1,1.6,1.5,-0.1,-0.4,-1.5,-1
"1008026","1008","10",912.680339722388,1.11111111111111,1.88888888888889,0.8,FALSE,1.62359104455156,2.92738490550053,1.28970044108959,0.408135862249372,0.827083300047433,0.421643549422629,13.1,11.6,12.2,-0.5,-1,-0.5,0.7,1.1,0.4,-1.3,-1.9,-0.5
"1008029","1008","10",3.06520128459219,1,2,1,FALSE,1.62359104455156,2.92738490550053,1.28970044108959,0.408135862249372,0.827083300047433,0.421643549422629,12.5,12,13.5,-0.6,-0.9,-0.3,0.6,1.2,0.6,-1.4,-1.8,-0.3
"1008031","1008","10",1026.3978910659,1.44444444444444,2.5,1.1,FALSE,1.62359104455156,2.92738490550053,1.28970044108959,0.408135862249372,0.827083300047433,0.421643549422629,13.8,13.1,14.6,-0.2,-0.4,-0.2,1,1.7,0.7,-1,-1.3,-0.2
"1005020","1005","10",65.546706877118,0,0.2,0.2,FALSE,0.232369966250517,0.783025827541936,0.544056314035096,0.408135862249372,0.827083300047433,0.421643549422629,4.8,8.5,9.9,-0.2,-0.6,-0.3,-0.4,-0.6,-0.2,-2.4,-3.6,-1.1
"1004021","1004","10",25.0758829493694,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1004022","1004","10",914.018594571561,0,0,0,FALSE,0,0,0,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1006022","1006","10",14.9518770716379,6,8,2,FALSE,1.75208629195361,3.37890963616284,1.64231272800477,0.408135862249372,0.827083300047433,0.421643549422629,35.2,27.9,18.9,4.2,4.6,0.4,5.6,7.2,1.6,3.6,4.2,0.7
"1006026","1006","10",2.08864878850176,5,8,3,FALSE,1.75208629195361,3.37890963616284,1.64231272800477,0.408135862249372,0.827083300047433,0.421643549422629,31.1,27.9,25.1,3.2,4.6,1.4,4.6,7.2,2.6,2.6,4.2,1.7
"1006028","1006","10",3.98358685544558,1,3,2,FALSE,1.75208629195361,3.37890963616284,1.64231272800477,0.408135862249372,0.827083300047433,0.421643549422629,12.5,14.2,18.9,-0.8,-0.4,0.4,0.6,2.2,1.6,-1.4,-0.8,0.7
"1006029","1006","10",5909.06485939601,0.306666666666667,1.07333333333333,0.8,FALSE,1.75208629195361,3.37890963616284,1.64231272800477,0.408135862249372,0.827083300047433,0.421643549422629,10.4,10.6,12.2,-1.4,-2.3,-0.8,-0.1,0.2,0.4,-2.1,-2.7,-0.5
"1007001","1007","10",848.254893093087,0,0,0,FALSE,0.745481210139613,1.66101549102037,0.928167507720043,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,-0.7,-1.7,-0.9,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1007006","1007","10",1106.16604304341,0,0.105263157894737,0.1,FALSE,0.745481210139613,1.66101549102037,0.928167507720043,0.408135862249372,0.827083300047433,0.421643549422629,4.8,8.2,9.4,-0.7,-1.6,-0.8,-0.4,-0.7,-0.3,-2.4,-3.7,-1.2
"1007009","1007","10",594.190866242803,0,0.464285714285714,0.5,FALSE,0.745481210139613,1.66101549102037,0.928167507720043,0.408135862249372,0.827083300047433,0.421643549422629,4.8,8.9,11.1,-0.7,-1.2,-0.4,-0.4,-0.4,0.1,-2.4,-3.3,-0.8
"1007050","1007","10",45.1213329902629,1.75,2.75,1,FALSE,0.745481210139613,1.66101549102037,0.928167507720043,0.408135862249372,0.827083300047433,0.421643549422629,14.6,13.6,13.5,1,1.1,0.1,1.3,1.9,0.6,-0.7,-1,-0.3
"1007051","1007","10",1499.23279476435,1.58139534883721,2.86046511627907,1.3,FALSE,0.745481210139613,1.66101549102037,0.928167507720043,0.408135862249372,0.827083300047433,0.421643549422629,14.4,13.7,15,0.8,1.2,0.4,1.2,2,0.9,-0.8,-0.9,0
"1007056","1007","10",890.048281726101,0.45,1.65,1.2,FALSE,0.745481210139613,1.66101549102037,0.928167507720043,0.408135862249372,0.827083300047433,0.421643549422629,10.6,11.3,14.7,-0.3,0,0.3,0,0.8,0.8,-2,-2.1,-0.1
"1008045","1008","10",8.43385297044785,3.5,5.25,1.8,FALSE,1.62359104455156,2.92738490550053,1.28970044108959,0.408135862249372,0.827083300047433,0.421643549422629,24.5,19.4,17.1,1.9,2.3,0.5,3.1,4.4,1.4,1.1,1.5,0.5
"1008046","1008","10",1479.41454264152,3.43243243243243,5.32432432432432,1.9,FALSE,1.62359104455156,2.92738490550053,1.28970044108959,0.408135862249372,0.827083300047433,0.421643549422629,24.1,19.5,17.6,1.8,2.4,0.6,3,4.5,1.5,1,1.5,0.6
"1005033","1005","10",15.7988593428529,0,0.5,0.5,FALSE,0.232369966250517,0.783025827541936,0.544056314035096,0.408135862249372,0.827083300047433,0.421643549422629,4.8,9,11.1,-0.2,-0.3,0,-0.4,-0.3,0.1,-2.4,-3.3,-0.8
"1005035","1005","10",14.0389343996372,0,0,0,FALSE,0.232369966250517,0.783025827541936,0.544056314035096,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,-0.2,-0.8,-0.5,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1006001","1006","10",4560.69230642057,2.21186440677966,4.27118644067797,2.1,FALSE,1.75208629195361,3.37890963616284,1.64231272800477,0.408135862249372,0.827083300047433,0.421643549422629,17.3,17,20.1,0.5,0.9,0.5,1.8,3.4,1.7,-0.2,0.5,0.8
"1006003","1006","10",47.3249076360013,4.8,6.2,1.4,FALSE,1.75208629195361,3.37890963616284,1.64231272800477,0.408135862249372,0.827083300047433,0.421643549422629,29.9,22.3,15.3,3,2.8,-0.2,4.4,5.4,1,2.4,2.4,0.1
"1006008","1006","10",2521.19824235074,2.06756756756757,4.13513513513514,2.1,FALSE,1.75208629195361,3.37890963616284,1.64231272800477,0.408135862249372,0.827083300047433,0.421643549422629,16.9,16.7,20.1,0.3,0.8,0.5,1.7,3.3,1.7,-0.4,0.4,0.8
"1006009","1006","10",109.07859977505,2.875,4.875,2,FALSE,1.75208629195361,3.37890963616284,1.64231272800477,0.408135862249372,0.827083300047433,0.421643549422629,20,18.3,18.9,1.1,1.5,0.4,2.5,4,1.6,0.4,1.1,0.7
"1006012","1006","10",7.14826990633786,3,5.5,2.5,FALSE,1.75208629195361,3.37890963616284,1.64231272800477,0.408135862249372,0.827083300047433,0.421643549422629,21.5,20,21.9,1.2,2.1,0.9,2.6,4.7,2.1,0.6,1.7,1.2
"1006014","1006","10",4434.21127847294,2.85470085470085,4.8974358974359,2,FALSE,1.75208629195361,3.37890963616284,1.64231272800477,0.408135862249372,0.827083300047433,0.421643549422629,19.9,18.3,18.9,1.1,1.5,0.4,2.4,4.1,1.6,0.4,1.1,0.7
"1006015","1006","10",26.7026675995272,5.2,6.8,1.6,FALSE,1.75208629195361,3.37890963616284,1.64231272800477,0.408135862249372,0.827083300047433,0.421643549422629,32.2,23.6,16.3,3.4,3.4,0,4.8,6,1.2,2.8,3,0.3
"1009020","1009","10",12.2396213754395,0,0,0,FALSE,0,0.00783103384329292,0.010147329201772,0.408135862249372,0.827083300047433,0.421643549422629,4.8,3.9,4.7,0,0,0,-0.4,-0.8,-0.4,-2.4,-3.8,-1.3
"1006017","1006","10",57.7449811452365,5,8,3,FALSE,1.75208629195361,3.37890963616284,1.64231272800477,0.408135862249372,0.827083300047433,0.421643549422629,31.1,27.9,25.1,3.2,4.6,1.4,4.6,7.2,2.6,2.6,4.2,1.7
"1006019","1006","10",27.0062551505886,5.75,8.25,2.5,FALSE,1.75208629195361,3.37890963616284,1.64231272800477,0.408135862249372,0.827083300047433,0.421643549422629,33.8,28.9,21.9,4,4.9,0.9,5.3,7.4,2.1,3.3,4.5,1.2
"1007026","1007","10",18.9108469451813,0,0.6,0.6,FALSE,0.745481210139613,1.66101549102037,0.928167507720043,0.408135862249372,0.827083300047433,0.421643549422629,4.8,9.2,11.6,-0.7,-1.1,-0.3,-0.4,-0.2,0.2,-2.4,-3.2,-0.7
"1007027","1007","10",22.5671880895997,0,0.4,0.4,FALSE,0.745481210139613,1.66101549102037,0.928167507720043,0.408135862249372,0.827083300047433,0.421643549422629,4.8,8.8,10.6,-0.7,-1.3,-0.5,-0.4,-0.4,0,-2.4,-3.4,-0.9
"1007028","1007","10",508.590715875029,0.176470588235294,0.941176470588235,0.8,FALSE,0.745481210139613,1.66101549102037,0.928167507720043,0.408135862249372,0.827083300047433,0.421643549422629,10.2,9.4,12.2,-0.6,-0.7,-0.1,-0.2,0.1,0.4,-2.3,-2.8,-0.5
"1007031","1007","10",1968.26554655262,0.46551724137931,1.1551724137931,0.7,FALSE,0.745481210139613,1.66101549102037,0.928167507720043,0.408135862249372,0.827083300047433,0.421643549422629,10.7,10.7,11.9,-0.3,-0.5,-0.2,0.1,0.3,0.3,-2,-2.6,-0.6
"1007032","1007","10",13.4983452398532,1,2.33333333333333,1.3,FALSE,0.745481210139613,1.66101549102037,0.928167507720043,0.408135862249372,0.827083300047433,0.421643549422629,12.5,12.7,15,0.3,0.7,0.4,0.6,1.5,0.9,-1.4,-1.5,0
"1007057","1007","10",11.7286789003055,2,3,1,FALSE,0.745481210139613,1.66101549102037,0.928167507720043,0.408135862249372,0.827083300047433,0.421643549422629,16,14.2,13.5,1.3,1.3,0.1,1.6,2.2,0.6,-0.4,-0.8,-0.3
