"csd","pr","score_cisv","q_cisv_can","q_score_pr"
4819066,"48",-0.0215951012658228,3,3
4819068,"48",0.0204374298899539,3,3
4819071,"48",-0.210003320683112,2,2
4819072,"48",0.27691,4,4
4819074,"48",0.00956848519800076,3,3
4819815,"48",1.0293,5,5
4819826,"48",1.564,5,5
5901003,"59",-0.489273623135686,1,1
5901006,"59",-0.375890634040501,1,1
5901012,"59",-0.401018175632911,1,1
5901017,"59",-0.508809658666667,1,1
5901019,"59",-0.140719472899055,2,1
5901022,"59",-0.0699194502170838,3,2
5901028,"59",-0.212744209488601,2,1
5901035,"59",-0.360092682068544,1,1
5901037,"59",-0.202785462633452,2,1
5901039,"59",-0.21045988511616,2,1
5901040,"59",-0.04931,3,2
5901043,"59",0.01686,3,2
5901046,"59",-0.164432726498154,2,1
5901048,"59",-0.0761705320435308,3,2
5901801,"59",0.75217,5,4
5901803,"59",0.40465,4,4
5901804,"59",0.43192,4,4
5901806,"59",-0.12617,2,1
5903004,"59",0.393267495969909,4,4
5903010,"59",0.109513186077644,3,3
5903011,"59",0.58782548245614,5,4
5903013,"59",0.325654660558101,4,3
5903015,"59",-0.0171040725733838,3,2
5903017,"59",0.00152286101694914,3,2
5903019,"59",0.84381,5,5
5903023,"59",0.312728531935176,4,3
5903027,"59",0.2251,4,3
5903032,"59",1.02957,5,5
5903039,"59",0.181901094391245,4,3
5903041,"59",0.0118854785732615,3,2
5903043,"59",-0.259432888726919,2,1
5903045,"59",-0.0145320208683138,3,2
5903047,"59",0.300295818181818,4,3
5903050,"59",0.183062372561359,4,3
5903052,"59",0.17428307234886,4,3
5903056,"59",-0.124187123130035,2,1
5903058,"59",-0.157344466875178,2,1
5903060,"59",0.325585454035874,4,3
5903807,"59",0.75439,5,4
5905005,"59",-0.145533820224719,2,1
5905009,"59",-0.382933583415597,1,1
5905014,"59",0.264754428030303,4,3
5905018,"59",-0.159047820878494,2,1
5905023,"59",-0.348680599033816,1,1
5905026,"59",-0.218333084975369,2,1
5905030,"59",0.0865701265822785,3,2
5905032,"59",0.296583864299611,4,3
5905037,"59",0.13481,3,3
5905042,"59",1.06604,5,5
5905050,"59",-0.0575636877688998,3,2
5905052,"59",0.0287983787972722,3,2
5905054,"59",0.232091884154461,4,3
5907005,"59",0.233221205903528,4,3
5907009,"59",0.521219440298507,4,4
5907014,"59",0.218988983117393,4,3
5907022,"59",-0.103638288920056,2,2
5907024,"59",0.368083122612018,4,4
5907026,"59",0.250030086880973,4,3
5907028,"59",0.280950045158053,4,3
5907035,"59",-0.0661223235342966,3,2
5907041,"59",0.268603515792327,4,3
5907047,"59",0.0012183715139442,3,2
5907048,"59",-0.0498663459037711,3,2
5907049,"59",-0.22202899751861,2,1
5907051,"59",-0.369489153919694,1,1
5907053,"59",0.570839717145344,5,4
5907055,"59",0.213269287634409,4,3
5907802,"59",0.226235764375877,4,3
5907803,"59",0.388530096153846,4,4
5907805,"59",0.91853,5,5
5907807,"59",0.51971,4,4
5907809,"59",0.57533,5,4
5909009,"59",0.456725671552498,4,4
5909014,"59",0.86613,5,5
5909016,"59",0.564256237054085,5,4
5909020,"59",-0.0478564102206387,3,2
5909027,"59",0.119557002624672,3,3
5909032,"59",0.0351985069204152,3,2
5909034,"59",-0.292625,2,1
5909035,"59",0.0304928182187881,3,2
5909036,"59",0.117669713010204,3,3
5909048,"59",0.08595,3,2
5909052,"59",0.0374433064904943,3,2
5909056,"59",-0.0648937806787254,3,2
5909060,"59",0.16185610549133,4,3
5909062,"59",0.177528569739953,4,3
5909804,"59",1.12999,5,5
5909806,"59",1.04121,5,5
5909807,"59",1.10046,5,5
5909810,"59",1.86341,5,5
5909812,"59",0.11698,3,3
5909816,"59",1.54136,5,5
5909821,"59",0.83428,5,5
5909827,"59",0.55717,5,4
5909830,"59",0.222761625121398,4,3
5909831,"59",0.98309,5,5
5909832,"59",0.92702,5,5
5909837,"59",1.02785,5,5
5909839,"59",0.55986,5,4
5909841,"59",0.94321,5,5
5909842,"59",1.29772,5,5
5909856,"59",0.46255,4,4
5909875,"59",1.98731,5,5
5909876,"59",0.20484,4,3
5909877,"59",0.3233,4,3
5909879,"59",0.6823,5,4
5909880,"59",0.70502,5,4
5909881,"59",0.71769,5,4
5909882,"59",0.43764,4,4
5909884,"59",0.108932980671414,3,3
5909885,"59",0.86334,5,5
5915001,"59",-0.291803043596299,2,1
5915002,"59",0.220726886717536,4,3
5915004,"59",0.0583247102346909,3,2
5915007,"59",0.19985352158257,4,3
5915011,"59",-0.162253302936702,2,1
5915015,"59",0.256443733917028,4,3
5915020,"59",0.606624243246363,5,4
5915022,"59",0.14810654522116,3,3
5915025,"59",0.188667099769192,4,3
5915029,"59",0.159288078209742,3,3
5915034,"59",-0.0128937527250706,3,2
5915036,"59",-0.76784,1,1
5915038,"59",-0.70456539049236,1,1
5915039,"59",-0.164440307001854,2,1
5915043,"59",-0.359705134635456,1,1
5915046,"59",-0.415033424031395,1,1
5915051,"59",0.0107653924638679,3,2
5915055,"59",-0.0234959965974821,3,2
5915062,"59",-0.429447206296992,1,1
5915065,"59",-0.814914417266187,1,1
5915070,"59",-0.25566695027682,2,1
5915075,"59",-0.205079081217716,2,1
5915801,"59",0.74767,5,4
5915802,"59",-0.053312109929078,3,2
5915803,"59",0.063178730255164,3,2
5915805,"59",0.53937,4,4
5915806,"59",-0.06539,3,2
5915807,"59",0.6589,5,4
5915808,"59",0.660885191445326,5,4
5915811,"59",0.10718,3,3
5915825,"59",0.67088,5,4
5917005,"59",-0.4638110044953,1,1
5917010,"59",0.0343522942036045,3,2
5917015,"59",-0.367216292205925,1,1
5917021,"59",-0.167189227247632,2,1
5917027,"59",-0.0525057490330898,3,2
5917029,"59",0.0583820865431896,3,2
5917030,"59",-0.24014377487493,2,1
5917034,"59",0.215264213293237,4,3
5917040,"59",0.0975167809273941,3,2
5917041,"59",-0.265143084752914,2,1
5917042,"59",-0.33614562068285,1,1
5917044,"59",-0.140053860767646,2,1
5917047,"59",-0.153961218142549,2,1
5917049,"59",-0.43265482272361,1,1
5917052,"59",-0.0748497010473287,3,2
5917054,"59",-0.112423768511302,2,2
5917801,"59",1.56611,5,5
5917803,"59",0.482849592178771,4,4
5917804,"59",0.9889,5,5
5917809,"59",0.37468,4,4
5917812,"59",0.666465817884406,5,4
5917815,"59",0.39405,4,4
5917819,"59",0.574935,5,4
5919008,"59",0.0281785171982489,3,2
5919012,"59",0.649965155537943,5,4
5919013,"59",-0.22111464305949,2,1
5919015,"59",-0.151839848484848,2,1
5919016,"59",0.201510787969925,4,3
5919017,"59",-0.10710503649635,2,2
5919021,"59",-0.0558883047830923,3,2
5919033,"59",0.161888710394664,4,3
5919035,"59",0.0919536050597329,3,2
5919043,"59",-0.151737278238028,2,1
5919046,"59",-0.304354140538137,1,1
5919049,"59",-0.166342738803012,2,1
5919051,"59",-0.112427415941688,2,1
5919801,"59",0.84475,5,5
5919804,"59",1.11351,5,5
5919809,"59",1.00983,5,5
5919814,"59",0.95377,5,5
5919816,"59",0.80906,5,5
5919818,"59",1.0712,5,5
5921007,"59",0.0983101727763969,3,2
5921008,"59",-0.219310833115012,2,1
5921010,"59",-0.0604853000935704,3,2
5921014,"59",0.18282554,4,3
5921016,"59",-0.285673612440191,2,1
5921018,"59",0.201762086937399,4,3
5921023,"59",0.0405322143394604,3,2
5921030,"59",-0.168002403547672,2,1
5921032,"59",0.172757330817916,4,3
5921034,"59",-0.0799770649895178,2,2
5921036,"59",0.146320270333256,3,3
5921804,"59",1.19538,5,5
5921805,"59",1.08523,5,5
5921806,"59",0.45655,4,4
5921807,"59",0.75762,5,4
5923008,"59",0.49829165726491,4,4
5923019,"59",-0.171146258470474,2,1
5923025,"59",-0.271836947535771,2,1
5923033,"59",0.11646,3,3
5923035,"59",-0.112929886055345,2,1
5923037,"59",-0.00656908010862186,3,2
5923039,"59",0.0778264542235711,3,2
5923047,"59",0.05853,3,2
5923049,"59",0.61442,5,4
5923801,"59",1.11825,5,5
5923803,"59",1.17196,5,5
5923807,"59",1.01197,5,5
5923808,"59",0.78082,5,5
5923813,"59",1.06641,5,5
5923816,"59",0.56026,5,4
5923823,"59",0.37433,4,4
5924025,"59",0.298826861958266,4,3
5924029,"59",0.69363,5,4
5924030,"59",1.22485,5,5
5924034,"59",0.0765389281792843,3,2
5924039,"59",0.87627,5,5
5924042,"59",-0.0995497616181074,2,2
5924048,"59",0.511489025270758,4,4
5924052,"59",0.227493597733711,4,3
5924054,"59",0.0670062111801242,3,2
5924804,"59",0.16154,4,3
5924806,"59",0.54224,4,4
5924812,"59",0.39263,4,4
5924817,"59",1.07525,5,5
5924835,"59",1.06252,5,5
5924840,"59",0.94348,5,5
5926005,"59",-0.0730845346481156,3,2
5926010,"59",0.200744923293455,4,3
5926014,"59",-0.0754019428828424,3,2
5926021,"59",0.0683616553116326,3,2
5926022,"59",-0.154366573322511,2,1
5926024,"59",-0.12097112033195,2,1
5926801,"59",0.305868865979381,4,3
5927008,"59",0.231989426235387,4,3
5927010,"59",0.22226144,4,3
5927012,"59",0.05823765625,3,2
5927016,"59",0.395031288120164,4,4
5927018,"59",0.433090923623446,4,4
5927020,"59",0.53497,4,4
5927802,"59",0.487426035131744,4,4
5929005,"59",0.178501137032367,4,3
5929011,"59",0.0656306099935107,3,2
5929018,"59",0.204133043764396,4,3
5929022,"59",-0.0559769754125968,3,2
5929024,"59",-0.111269171160942,2,2
5929026,"59",-0.149871588977595,2,1
5929028,"59",-0.129189256335688,2,1
5929803,"59",0.720780288065844,5,4
5931006,"59",-0.409021241445905,1,1
5931012,"59",-0.417955197387949,1,1
5931017,"59",-0.294964795,2,1
5931020,"59",-0.2855091087521,2,1
5931021,"59",-0.27491,2,1
5931026,"59",0.426457888336097,4,4
5931032,"59",0.12337,3,3
5931034,"59",-0.04447,3,2
5931812,"59",0.673540736842105,5,4
5931815,"59",1.66777,5,5
5931828,"59",-0.19685,2,1
5931842,"59",0.35523,4,3
5931843,"59",0.978236022635408,5,5
5931844,"59",0.80026,5,5
5933006,"59",0.312329514962417,4,3
5933008,"59",0.131622748930971,3,3
5933012,"59",-0.195944839609484,2,1
5933015,"59",0.57266,5,4
5933019,"59",0.275282670658683,4,3
5933024,"59",0.566304468524252,5,4
5933028,"59",0.88438,5,5
5933032,"59",0.384566144578313,4,4
5933035,"59",0.223834616407982,4,3
5933037,"59",0.133838392675483,3,3
5933039,"59",-0.107423936525612,2,2
5933042,"59",-0.0949353832403832,2,2
5933044,"59",-0.261760222059541,2,1
5933045,"59",-0.17255,2,1
5933054,"59",0.41277304710296,4,4
5933060,"59",-0.12725386630533,2,1
5933067,"59",0.266087462311558,4,3
5933068,"59",0.51186166560712,4,4
5933070,"59",0.0118,3,2
5933072,"59",0.14659368351937,3,3
5933074,"59",0.599370039660057,5,4
5933801,"59",0.60246,5,4
5933802,"59",0.39298,4,4
5933806,"59",0.7936,5,5
5933807,"59",0.33279,4,3
5933808,"59",1.3342,5,5
5933814,"59",1.3238,5,5
5933849,"59",0.81369,5,5
5933877,"59",0.00258,3,2
5933880,"59",-0.0996564372798699,2,2
5933884,"59",0.48086,4,4
5933887,"59",-0.01901,3,2
5933896,"59",1.41357,5,5
5935010,"59",-0.081265065294378,2,2
5935012,"59",-0.318394884922499,1,1
5935016,"59",-0.214191682999305,2,1
5935018,"59",0.0170960856797374,3,2
5935020,"59",0.0168437866758716,3,2
5935029,"59",-0.249522616553024,2,1
5935801,"59",0.29431,4,3
5935802,"59",0.231040875848478,4,3
5935803,"59",-0.303092457531144,1,1
5937005,"59",0.143344003877848,3,3
5937010,"59",-0.38247867335064,1,1
5937014,"59",0.161723167805141,4,3
5937017,"59",-0.235653161270617,2,1
5937021,"59",-0.305942986034139,1,1
5937022,"59",0.0650701821931935,3,2
5937023,"59",0.546010641025641,4,4
5937024,"59",-0.105195142264933,2,2
5937028,"59",-0.0812316006011648,2,2
5937033,"59",0.361148497357992,4,3
5937041,"59",0.00384840898670334,3,2
5937801,"59",0.264080225030826,4,3
5937803,"59",0.5832,5,4
5939007,"59",-0.145654698946312,2,1
5939011,"59",-0.20000689924812,2,1
5939019,"59",-0.302958239274924,1,1
5939023,"59",-0.1226,2,1
5939032,"59",-0.021251977151091,3,2
5939037,"59",0.0101533355757372,3,2
5939039,"59",0.10093345,3,2
5939043,"59",0.46144909221902,4,4
5939044,"59",0.158930059375,3,3
5939045,"59",0.470802610026789,4,4
5939801,"59",0.46716,4,4
5939802,"59",0.22953,4,3
5939803,"59",0.67121,5,4
5939805,"59",0.57696,5,4
5939808,"59",1.00164,5,5
5939811,"59",0.662106794258373,5,4
5941005,"59",0.760219201244813,5,4
5941009,"59",0.15418984379282,3,3
5941010,"59",-0.149459459930314,2,1
5941012,"59",-0.110173604085603,2,2
5941013,"59",0.365883530185054,4,4
5941014,"59",-0.0359897015859766,3,2
5941015,"59",0.278439386295181,4,3
5941016,"59",0.38199872611465,4,4
5941017,"59",0.45555183895995,4,4
5941019,"59",0.0393315529259199,3,2
5941021,"59",0.120791169772257,3,3
5941025,"59",1.07477,5,5
5941026,"59",0.230611727199354,4,3
5941027,"59",0.457201723905724,4,4
5941039,"59",0.579686168831169,5,4
5941041,"59",0.32779,4,3
5941801,"59",0.74807,5,4
5941806,"59",0.58502,5,4
5941809,"59",1.15263,5,5
5941812,"59",1.0047,5,5
5941821,"59",1.32831,5,5
5941837,"59",2.26557,5,5
5941839,"59",1.03942,5,5
5941841,"59",0.82429,5,5
5941850,"59",1.42406,5,5
5941880,"59",1.99737,5,5
5943008,"59",0.41896,4,4
5943012,"59",-0.0396165237691002,3,2
5943017,"59",0.60367749661705,5,4
5943023,"59",0.349927314197847,4,3
5943031,"59",-0.0364466492146597,3,2
5943033,"59",0.661616657681941,5,4
5943037,"59",0.239296865671642,4,3
5943804,"59",0.69325,5,4
5943806,"59",1.24077,5,5
5943815,"59",0.85825,5,5
5943816,"59",0.81479,5,5
5943837,"59",0.68412,5,4
5945006,"59",0.50601,4,4
5945010,"59",-0.02971,3,2
5945012,"59",0.22321,4,3
5945014,"59",0.83843,5,5
5945801,"59",0.752930854987427,5,4
5945802,"59",1.29929889007471,5,5
5945803,"59",1.16494,5,5
5947007,"59",0.05531,3,2
5947012,"59",0.115086463414634,3,3
5947016,"59",0.23763,4,3
5947023,"59",0.404406229116945,4,4
5947026,"59",0.238988838174274,4,3
5947027,"59",-0.03192,3,2
5947030,"59",0.31783,4,3
5947032,"59",-0.28188,2,1
5947802,"59",1.14431,5,5
5947803,"59",0.97055,5,5
5947804,"59",0.35189,4,3
5947806,"59",-0.23786,2,1
5947807,"59",1.42359,5,5
5947809,"59",1.37403,5,5
5947823,"59",0.72117,5,4
5949005,"59",-0.0736276979116076,3,2
5949011,"59",-0.0948672077922078,2,2
5949013,"59",-0.191980906648758,2,1
5949018,"59",0.183268006103764,4,3
5949022,"59",0.274850194552529,4,3
5949024,"59",0.86346,5,5
5949028,"59",0.47812414532872,4,4
5949032,"59",-0.04978,3,2
5949035,"59",0.842352157190635,5,5
5949038,"59",-0.30586,1,1
5949041,"59",-0.14974,2,1
5949802,"59",0.83509,5,5
5949803,"59",1.14659,5,5
5949804,"59",0.80753,5,5
5949807,"59",0.43783,4,4
5949810,"59",0.62417,5,4
5949811,"59",1.17878,5,5
5949812,"59",0.87072,5,5
5949813,"59",1.21755,5,5
5949814,"59",1.55578,5,5
5949815,"59",1.15319,5,5
5949816,"59",1.74828,5,5
5949817,"59",1.04208,5,5
5949818,"59",0.95467,5,5
5949819,"59",1.31925,5,5
5949820,"59",0.65139,5,4
5949843,"59",0.74989,5,4
5949844,"59",0.68911,5,4
5949845,"59",0.5667,5,4
5949847,"59",0.57382,5,4
5951007,"59",-0.0697774689369535,3,2
5951009,"59",0.192330385416667,4,3
5951013,"59",-0.0402240702781845,3,2
5951015,"59",-0.0507347393364929,3,2
5951017,"59",0.302976428126945,4,3
5951019,"59",0.05157353994882,3,2
5951022,"59",-0.0347332285368803,3,2
5951028,"59",0.112080539273154,3,3
5951031,"59",-0.0662197619047619,3,2
5951032,"59",1.20903,5,5
5951034,"59",-0.0351769003931848,3,2
5951038,"59",-0.21715394843962,2,1
5951043,"59",-0.179715585719598,2,1
5951051,"59",-0.461377279398604,1,1
5951053,"59",0.265239318181818,4,3
5951801,"59",1.94245,5,5
5951802,"59",0.64748,5,4
5951803,"59",0.96489,5,5
5951805,"59",0.71347,5,4
5951807,"59",1.02089,5,5
5951809,"59",0.86493,5,5
5951810,"59",1.35508,5,5
5951820,"59",0.61089,5,4
5951827,"59",1.34674,5,5
5951828,"59",1.75145,5,5
5951829,"59",1.38094,5,5
5951848,"59",0.86069,5,5
5953007,"59",0.125571378326996,3,3
5953012,"59",0.34419,4,3
5953019,"59",-0.0736092888609188,3,2
5953023,"59",-0.019885760546488,3,2
5953033,"59",-0.090156571167327,2,2
5953038,"59",-0.307456202823394,1,1
5953042,"59",-0.458402897585346,1,1
5953044,"59",-0.292809497142857,2,1
5953046,"59",0.13904,3,3
5953048,"59",0.0969802722177742,3,2
5953050,"59",0.13156,3,3
5953801,"59",0.77666,5,5
5953802,"59",1.52932,5,5
5955003,"59",-0.179522459358066,2,1
5955005,"59",-0.0260929133858268,3,2
5955010,"59",-0.0920702176752285,2,2
5955014,"59",0.117552185344478,3,3
5955021,"59",-0.350155814729814,1,1
5955023,"59",-0.196199007518797,2,1
5955025,"59",-0.143084030915577,2,1
5955030,"59",0.0970798785117692,3,2
5955034,"59",-0.185207123689727,2,1
5955040,"59",-0.244179501014199,2,1
5955042,"59",-0.391671325037834,1,1
5955802,"59",0.32046,4,3
5955803,"59",1.08513,5,5
5955804,"59",0.92757,5,5
5957022,"59",0.169471503759398,4,3
5957803,"59",1.30979,5,5
5957814,"59",0.76318,5,4
5959007,"59",-0.0783845311268716,3,2
5959806,"59",0.92116,5,5
5959810,"59",0.55433,4,4
6001003,"60",0.328952488967343,4,3
6001004,"60",0.36186,4,4
6001006,"60",0.34935,4,3
6001009,"60",-0.273022872947768,2,1
6001012,"60",0.503616344086022,4,4
6001018,"60",0.0315051453488372,3,2
6001022,"60",0.32673,4,3
6001029,"60",0.15091491439442,3,2
6001032,"60",1.49724,5,5
6001036,"60",0.55262,4,4
6001037,"60",1.04851,5,5
6001039,"60",0.66869,5,5
6001041,"60",0.69483,5,5
6001042,"60",0.1835,4,3
6001044,"60",-0.23353,2,1
6001045,"60",0.117931951871658,3,2
6001048,"60",0.59038,5,4
6001055,"60",-0.27824,2,1
6001058,"60",-0.19637,2,2
6001059,"60",-0.218116429967427,2,1
6001060,"60",-0.32036,1,1
6101014,"61",0.73802,5,2
6101015,"61",1.09526,5,4
6101017,"61",0.0808713006056742,3,1
6101025,"61",1.36451,5,5
6101036,"61",1.33474815368196,5,5
6101041,"61",0.79727,5,3
6101095,"61",1.15367,5,4
6102003,"61",0.91609,5,4
6102005,"61",0.91322,5,3
6102007,"61",-0.52252,1,1
6102009,"61",0.74479,5,3
6102012,"61",0.8882,5,3
6103031,"61",1.02337621420389,5,4
6103034,"61",1.16737,5,4
6103049,"61",0.63769,5,2
6103052,"61",0.61529,5,2
6104009,"61",1.26053897435897,5,5
6104010,"61",1.43533,5,5
6104013,"61",0.60996,5,2
6104014,"61",0.83541,5,3
6104017,"61",1.36213,5,5
6104038,"61",0.421719963636364,4,2
6104044,"61",1.17634,5,5
6105001,"61",0.0124323754448398,3,1
6105003,"61",0.46331,4,2
6105016,"61",-0.108647500788892,2,1
6105018,"61",1.0728,5,4
6106021,"61",0.78162,5,3
6106023,"61",-0.412255186823992,1,1
6106097,"61",-0.48936,1,1
6204001,"62",1.59991,5,5
6204003,"62",-0.303829034863373,1,1
6204005,"62",0.99111,5,2
6204007,"62",1.19039113896848,5,3
6204010,"62",1.47463,5,4
6204011,"62",1.73352,5,5
6204012,"62",1.57114399707174,5,5
6204015,"62",1.6475283742591,5,5
6204018,"62",1.53208,5,4
6204022,"62",0.69372,5,1
6204025,"62",0.93866,5,2
6205014,"62",1.56441,5,4
6205015,"62",1.33037091131285,5,3
6205016,"62",1.25374,5,3
6205017,"62",0.41422891092437,4,1
6205019,"62",0.77573,5,1
6205023,"62",1.14220851043183,5,2
6205027,"62",1.5097,5,4
6208047,"62",1.24113,5,3
6208059,"62",1.12251500723589,5,2
6208073,"62",0.483116829545455,4,1
6208081,"62",1.05363647887324,5,2
6208087,"62",1.27184,5,3
