"munic","pr","scoremat","scoresoc","scoremat_can","scoresoc_can","scoremat_pr","scoresoc_pr"
5909841,"59",0.0977417014374515,0.114584856734145,5,5,5,5
5909842,"59",0,0,2,4,2,3
5909843,"59",NA,NA,NA,NA,NA,NA
5909844,"59",NA,NA,NA,NA,NA,NA
5909845,"59",0,0,2,4,2,3
5909847,"59",0,0,2,4,2,3
5909848,"59",NA,NA,NA,NA,NA,NA
5909850,"59",NA,NA,NA,NA,NA,NA
5909851,"59",0,0,2,4,2,3
5909852,"59",NA,NA,NA,NA,NA,NA
5909856,"59",0.0394421348005949,0.0113958935224667,4,5,4,4
5909875,"59",0,0,2,4,2,3
5909876,"59",0.0935810447554472,-0.191884981113736,5,1,5,1
5909877,"59",0.0768726543304755,-0.0385604292752805,5,1,4,1
5909878,"59",0.0209067156196023,-0.0218032672796275,4,2,3,2
5909879,"59",0.0839065762377817,0.0364706488861718,5,5,5,5
5909880,"59",0.0564729758380176,0.0423580137665184,4,5,4,5
5909881,"59",0.0319632994333085,0.0033579919199758,4,4,4,4
5909882,"59",0.0828790641331413,-0.117250487141091,5,1,5,1
5909883,"59",0,0,2,4,2,3
5909884,"59",0.0174932716913291,-0.0282577275760442,3,2,3,1
5909885,"59",0.0907246594599794,0.0293885546822366,5,5,5,5
5915001,"59",-0.0154616776204773,-0.013542845807409,1,2,1,2
5915002,"59",-0.00307167013548394,0.0261423276306644,2,5,2,5
5915004,"59",0.0131037588278407,-0.0219725268886924,3,2,3,2
5915007,"59",-0.0295930934056022,0.0329952536573926,1,5,1,5
5915011,"59",-0.00804498041726002,-0.0214518774326752,2,2,1,2
5915015,"59",0.0104301589351618,-0.0139109338158869,3,2,3,2
5915020,"59",-0.0283426172981867,0.0111990645895345,1,5,1,4
5915022,"59",-0.0260219715882659,0.0152042797756655,1,5,1,5
5915025,"59",-0.00419998759816191,-0.00252265637872749,2,3,2,3
5915029,"59",-0.0224572133143855,0.0218829348926394,1,5,1,5
5915034,"59",-0.0076459111599295,-0.0130189899413556,2,2,1,2
5915036,"59",-0.0449398916639452,-0.0384921110841933,1,1,1,1
5915038,"59",-0.0329417786815155,-0.0384320740176378,1,1,1,1
5915039,"59",-0.0111839986912247,-0.00451194991347478,1,3,1,3
5915043,"59",-0.0374201310667992,-0.000641248825138463,1,3,1,3
5915046,"59",-0.0468610681796402,-0.0136523308091116,1,2,1,2
5915051,"59",-0.0435968145502348,0.0303453159664578,1,5,1,5
5915055,"59",-0.0343018971337513,-0.0120648121512511,1,3,1,2
5915062,"59",-0.048221875521487,-0.00648393490531247,1,3,1,2
5915065,"59",-0.0548034239592451,-0.0440411369471761,1,1,1,1
5915070,"59",-0.0180915759548277,-0.00115788719895224,1,3,1,3
5915075,"59",-0.0133765456936295,-0.00398941908273541,1,3,1,3
5915801,"59",0.0651952103481009,-0.0180458459361711,5,2,4,2
5915802,"59",-0.0117101403012192,-0.00197347612841303,1,3,1,3
5915803,"59",0.0118270316440521,-0.00574631324054726,3,3,3,2
5915804,"59",NA,NA,NA,NA,NA,NA
5915805,"59",0.0409489110337222,-0.104725597370616,4,1,4,1
5915806,"59",-0.0550243602626968,0.0491177658880414,1,5,1,5
5915807,"59",0.0762221750343121,-0.033069455356289,5,1,4,1
5915808,"59",0.0264271366802103,0.0332403713200388,4,5,4,5
5915809,"59",NA,NA,NA,NA,NA,NA
5915810,"59",0,0,2,4,2,3
5915811,"59",-0.0398264924719664,-0.0554222068070327,1,1,1,1
5915813,"59",0,0,2,4,2,3
5915816,"59",-0.000771266295050714,-0.0158829352892911,2,2,2,2
5915825,"59",0.0148339111455042,-0.0450750377813383,3,1,3,1
5915830,"59",0.129595197455186,-0.0524891842287281,5,1,5,1
5915840,"59",0,0,2,4,2,3
5917005,"59",-0.0472784212799459,-0.0312139061819698,1,1,1,1
5917010,"59",-0.0288610671786166,0.0211660385793825,1,5,1,5
5917015,"59",-0.0321467830366027,-0.00428366520557192,1,3,1,3
5917021,"59",-0.0232921983071177,0.00389553954130735,1,4,1,4
5917027,"59",-0.0224875329629807,0.00956113063652595,1,5,1,4
5917029,"59",-0.0166274592425206,0.0120393563227355,1,5,1,4
5917030,"59",-0.0470520446763018,-0.0108834532528059,1,3,1,2
5917034,"59",-0.0375483710458233,0.0491391270217973,1,5,1,5
5917040,"59",-0.016300213782501,0.0352186928749225,1,5,1,5
5917041,"59",-0.017826263254603,-0.000252005025881191,1,3,1,3
5917042,"59",-0.0145157435870958,-0.0197441272056593,1,2,1,2
5917044,"59",-0.0195998936199627,0.0222381913419121,1,5,1,5
5917047,"59",-0.0284262337718757,0.00974371404096663,1,5,1,4
5917049,"59",-0.0133822053962367,-0.0306841972318053,1,2,1,1
5917052,"59",-0.00225179045108792,0.00389268225619489,2,4,2,4
5917054,"59",-0.0054883632490377,-0.0155717437350291,2,2,2,2
5917056,"59",-0.0844250859881027,0.0554617060115963,1,5,1,5
5917801,"59",0.123233931284156,0.00226848982093743,5,4,5,4
5917802,"59",0.0911878808875404,0.0879449791502855,5,5,5,5
5917803,"59",0.0476954081389083,0.0150366848825787,4,5,4,5
5917804,"59",0.108834440778349,0.00257980869384738,5,4,5,4
5917805,"59",NA,NA,NA,NA,NA,NA
5917809,"59",0.0887985571909579,0.000665850897476297,5,4,5,4
5917811,"59",0.109914778358642,0.0364373521187738,5,5,5,5
5917812,"59",0.0453264977794098,0.0463652363391058,4,5,4,5
5917815,"59",-0.0113854481086906,0.0559694191041135,1,5,1,5
5917819,"59",0.102919414847761,-0.0297323710481531,5,2,5,1
5919008,"59",-0.000491981475432977,0.00558688695242979,2,4,2,4
5919012,"59",0.0137831174839694,0.0374491201755677,3,5,3,5
5919013,"59",-0.0303851406001223,0.00458766789999895,1,4,1,4
5919015,"59",0.000211561162535727,-0.0252807625657865,2,2,3,2
5919016,"59",0.0249981169950141,0.00237468058167111,4,4,4,4
5919017,"59",-0.013019443861156,-0.0184478295675805,1,2,1,2
5919021,"59",-0.00756894919257963,0.00684524714880598,2,4,1,4
5919033,"59",0.0350785123107444,-0.0115388513296825,4,3,4,2
5919035,"59",0.00857048198996259,0.00357866100949886,3,4,3,4
5919043,"59",-0.0163174342961618,-0.0107734095436581,1,3,1,2
5919046,"59",-0.00957544558138466,-0.0094397712076961,1,3,1,2
5919049,"59",-0.00268493843616851,-0.0212679817906507,2,2,2,2
5919051,"59",0.00917758273751816,-0.00635085700572388,3,3,3,2
5919801,"59",0.097783469753192,-0.0908184322219012,5,1,5,1
5919802,"59",0,0,2,4,2,3
5919803,"59",0.0613109974820938,-0.0222711468485021,5,2,4,2
5919804,"59",0.157267824806175,-0.0492416600928613,5,1,5,1
5919808,"59",NA,NA,NA,NA,NA,NA
5919809,"59",0.150974020596476,-0.0589251150532194,5,1,5,1
5919811,"59",NA,NA,NA,NA,NA,NA
5919812,"59",0,0,2,4,2,3
5919813,"59",0,0,2,4,2,3
5919814,"59",0.0411799288438989,0.00985473308083087,4,5,4,4
5919815,"59",0.140803170534041,-0.0799917238471421,5,1,5,1
5919816,"59",0.15157516102394,-0.140300102131937,5,1,5,1
5919817,"59",NA,NA,NA,NA,NA,NA
5919818,"59",0.129928720153079,-0.109968798985304,5,1,5,1
5919820,"59",0,0,2,4,2,3
5919821,"59",0,0,2,4,2,3
5919822,"59",0.119796114237984,-0.0179449056963688,5,2,5,2
5921007,"59",-0.0031298953730926,0.0188008715477826,2,5,2,5
5921008,"59",-0.0089380673681327,-0.021900731797404,1,2,1,2
5921010,"59",0.0011560726377687,-0.00498193585224444,2,3,3,3
5921014,"59",0.0143233602034077,-0.00414658333310581,3,3,3,3
5921016,"59",-0.0145782276509392,-0.0184780512984558,1,2,1,2
5921018,"59",0.00348089981886152,0.00713385509623205,3,4,3,4
5921023,"59",-0.00912776828634119,-0.0149964272049798,1,2,1,2
5921030,"59",-0.00743054580588618,-0.037876651514787,2,1,1,1
5921032,"59",0.0116613673791002,0.0125460465008195,3,5,3,4
5921034,"59",3.54133653483961e-05,-0.0265258984038926,2,2,3,1
5921036,"59",0.0146663656846326,-0.00742607883049201,3,3,3,2
5921804,"59",0.128057290755404,-0.0512150121832564,5,1,5,1
5921805,"59",0.0715478868307536,0.0475802914347334,5,5,4,5
5921806,"59",0.00607711882213471,-0.0528953184030561,3,1,3,1
5921807,"59",0.106155222795421,-0.0370992313874214,5,1,5,1
5923008,"59",0.026526691575419,0.0221795179070363,4,5,4,5
5923019,"59",-0.0195409598031828,0.0197898411183786,1,5,1,5
5923025,"59",-0.0235201413849399,0.0141317828972807,1,5,1,5
5923033,"59",0.0309754120165789,-0.0301109172727935,4,2,4,1
5923035,"59",0.00350730642836963,-0.00840375295209571,3,3,3,2
5923037,"59",0.00763132402078656,-0.00341764870949444,3,3,3,3
5923039,"59",0.0223780927999595,-0.00721380219679516,4,3,4,2
5923047,"59",0.0408002670224322,0.014195826482865,4,5,4,5
5923049,"59",0.0609880244354899,-0.00745704154282734,5,3,4,2
5923801,"59",0.0601184119806787,-0.00546184339966958,5,3,4,3
5923802,"59",NA,NA,NA,NA,NA,NA
5923803,"59",0.112433910393975,-0.0107014491368359,5,3,5,2
5923804,"59",NA,NA,NA,NA,NA,NA
5923805,"59",0,0,2,4,2,3
5923806,"59",NA,NA,NA,NA,NA,NA
5923807,"59",0.105548792890988,-0.0135223034393407,5,2,5,2
5923808,"59",0.0822259570212752,-0.00740551437738907,5,3,5,2
5923809,"59",NA,NA,NA,NA,NA,NA
5923810,"59",0,0,2,4,2,3
5923813,"59",0.103461467711962,0.0541161004318689,5,5,5,5
5923814,"59",NA,NA,NA,NA,NA,NA
5923816,"59",0.0942450134753445,0.0093243775682687,5,5,5,4
5923822,"59",0,0,2,4,2,3
5923823,"59",0.0306753228037332,0.0255072123506632,4,5,4,5
5923824,"59",NA,NA,NA,NA,NA,NA
5923825,"59",0,0,2,4,2,3
5924025,"59",0.0256012753480431,0.00397831939953907,4,4,4,4
5924029,"59",-0.00214114040606296,0.0298673193544059,2,5,2,5
5924030,"59",0.0974047934368631,0.036539770098919,5,5,5,5
5924034,"59",0.00201687155626232,0.0105258713255072,3,5,3,4
5924039,"59",0.0411125286809584,0.019915623963089,4,5,4,5
5924042,"59",0.00270179336996265,-0.0277979936234734,3,2,3,1
5924048,"59",0.0427596203788311,0.00589553445378528,4,4,4,4
5924052,"59",-0.000230177116998272,0.0304671649844672,2,5,2,5
5924054,"59",-0.011065795064206,0.00694440987935374,1,4,1,4
5924803,"59",NA,NA,NA,NA,NA,NA
5924804,"59",0.0508266197189039,0.00135040428973925,4,4,4,4
5924805,"59",NA,NA,NA,NA,NA,NA
5924806,"59",0.110908413739908,-0.090865488482627,5,1,5,1
5924812,"59",0.0560692435460946,-0.00407324346342364,4,3,4,3
5924813,"59",NA,NA,NA,NA,NA,NA
5924814,"59",NA,NA,NA,NA,NA,NA
5924817,"59",0.039486529464496,-0.00825349249090832,4,3,4,2
5924818,"59",NA,NA,NA,NA,NA,NA
5924820,"59",0.0854942273131271,0.00617069862713519,5,4,5,4
5924833,"59",0,0,2,4,2,3
5924835,"59",0.138605597571312,-0.044822108423262,5,1,5,1
5924836,"59",0.11542279099099,-0.0924035659132072,5,1,5,1
5924840,"59",0.111203695006703,0.0417975233944999,5,5,5,5
5924843,"59",NA,NA,NA,NA,NA,NA
5926005,"59",-0.0107744067524923,-0.00291147747984961,1,3,1,3
5926010,"59",-0.00131843184502696,0.0223444588890739,2,5,2,5
5926014,"59",-0.00641213471201921,0.0253911466433017,2,5,1,5
5926021,"59",0.00950792985333113,-0.00546692144879734,3,3,3,3
5926022,"59",-0.0119543086539678,-0.0146287413631501,1,2,1,2
5926024,"59",-0.00438143976641117,-0.0157048757042503,2,2,2,2
5926801,"59",0.0250804925295617,-0.00339151251200047,4,3,4,3
5926802,"59",0,0,2,4,2,3
5927008,"59",0.00435218303531262,0.0103417858640364,3,5,3,4
5927010,"59",0.0213411588689947,0.00938082597910902,4,5,4,4
5927012,"59",-0.0091598422399684,-0.00228883519620352,1,3,1,3
5927016,"59",0.0239431184181974,0.00569612325426477,4,4,4,4
5927018,"59",0.0284667510675003,-0.00640626640474015,4,3,4,2
5927020,"59",0.00395013108347372,0.0431772945139734,3,5,3,5
5927802,"59",0.0455943607153977,-0.005098090435617,4,3,4,3
5927806,"59",0,0,2,4,2,3
5929005,"59",-0.0175102111890325,0.0376491250573442,1,5,1,5
5929011,"59",-0.0183960995535248,0.0117607092637509,1,5,1,4
5929018,"59",0.00792111858557228,0.00606942813300265,3,4,3,4
5929022,"59",-0.0146539765743284,-0.00558274536977129,1,3,1,3
5929024,"59",-0.0303592239053861,0.0109820140947883,1,5,1,4
5929026,"59",-0.00261517929156491,1.5041457015671e-05,2,4,2,4
5929028,"59",-0.0301230765723956,0.00643188038383959,1,4,1,4
5929801,"59",NA,NA,NA,NA,NA,NA
5929803,"59",0.0683814307086052,0.0137502298002442,5,5,4,5
5931006,"59",-0.0397841079823978,0.0071403072301882,1,4,1,4
5931012,"59",-0.0426306325202788,0.0151742608705728,1,5,1,5
5931017,"59",-0.0319540243105877,-0.0109793655872806,1,3,1,2
5931020,"59",-0.0492395083902711,0.000144289599701206,1,4,1,4
5931021,"59",-0.0629154249899535,-0.016483076561539,1,2,1,2
5931026,"59",0.0232084178702719,0.00456647449911493,4,4,4,4
5931032,"59",-0.0168370668661844,0.0245164978271739,1,5,1,5
5931034,"59",0.028283548292678,-0.00735269146576667,4,3,4,2
5931801,"59",0.0990639590310483,-0.0374270265475733,5,1,5,1
5931802,"59",0.050144781836735,-0.0774696625470835,4,1,4,1
5931806,"59",0,0,2,4,2,3
5931807,"59",0,0,2,4,2,3
5931808,"59",0.0646657674874147,0.0253374263753405,5,5,4,5
5931809,"59",0,0,2,4,2,3
5931812,"59",0.0272153620003938,-0.0431987337738559,4,1,4,1
5931813,"59",0.0812344990351225,0.00886518598228979,5,4,4,4
5931814,"59",0.00308231537853056,-0.116201219302557,3,1,3,1
5931815,"59",0.154107503912325,-0.0613480978716973,5,1,5,1
5931816,"59",-0.00482997890680127,-0.0176848852056681,2,2,2,2
5931817,"59",0,0,2,4,2,3
5931818,"59",0,0,2,4,2,3
5931819,"59",NA,NA,NA,NA,NA,NA
5931820,"59",0,0,2,4,2,3
5931821,"59",0.0971776394980329,0.0173857800919544,5,5,5,5
5931822,"59",NA,NA,NA,NA,NA,NA
5931823,"59",0,0,2,4,2,3
5931824,"59",NA,NA,NA,NA,NA,NA
5931825,"59",0,0,2,4,2,3
5931826,"59",0,0,2,4,2,3
5931827,"59",0,0,2,4,2,3
5931828,"59",0.0399366060345325,-0.0570480136389046,4,1,4,1
5931829,"59",0.0952300175054992,-0.0317048554076901,5,1,5,1
5931831,"59",0.0273638913243482,-0.0408666558986122,4,1,4,1
5931832,"59",0,0,2,4,2,3
5931833,"59",0,0,2,4,2,3
5931834,"59",NA,NA,NA,NA,NA,NA
5931842,"59",0.0854815185134242,-0.107772701469475,5,1,5,1
5931843,"59",0.0994443344873728,-0.0221451096350622,5,2,5,2
5931844,"59",0.0807921641685436,-0.00588108630031706,5,3,4,2
5933006,"59",0.0230160410494538,0.0116425110541734,4,5,4,4
5933008,"59",0.00247012602589699,-0.0220057134524287,3,2,3,2
5933012,"59",-0.0192921436936642,-0.047177342272082,1,1,1,1
5933015,"59",0.000835819044987321,0.00362086573341782,2,4,3,4
5933019,"59",0.0153578336688205,0.0158138934145743,3,5,3,5
5933024,"59",0.0259907468315107,0.0230360058055369,4,5,4,5
5933028,"59",0.0533965107897416,0.0301053362079697,4,5,4,5
5933032,"59",0.0379258572511419,0.0083724190477974,4,4,4,4
5933035,"59",-0.00172337591754719,0.00909115513770737,2,4,2,4
5933037,"59",0.0102470140481223,-0.0100591498894703,3,3,3,2
5933039,"59",-0.0108788102400486,-0.0118022475833469,1,3,1,2
5933042,"59",-0.0113945806288742,0.0115118333566525,1,5,1,4
5933044,"59",-0.012048007053223,-0.0190821840096697,1,2,1,2
5933045,"59",-0.0417401522999295,0.000918844993999827,1,4,1,4
5933054,"59",0.0370050637487048,-0.00684176345314834,4,3,4,2
5933060,"59",-0.00881162949056194,-0.0150488412275046,1,2,1,2
5933067,"59",0.0242501553624648,0.0126987352124939,4,5,4,4
5933068,"59",0.0494648247540228,-0.0119908539920056,4,3,4,2
5933070,"59",0.0164045965299263,0.0104728453217158,3,5,3,4
5933072,"59",0.0021966570519555,-0.0111475227987496,3,3,3,2
5933074,"59",0.019250040321482,-0.00612731166040767,3,3,3,2
5933801,"59",0.116829052968559,-0.0255060726532202,5,2,5,1
5933802,"59",0.0747738317621602,-0.0155036768787809,5,2,4,2
5933803,"59",NA,NA,NA,NA,NA,NA
5933805,"59",0.0731977341306488,-0.185430142220533,5,1,4,1
5933806,"59",0.12319094494106,-0.0938237136724234,5,1,5,1
5933807,"59",0.0668741304882672,0.0160949517055534,5,5,4,5
5933808,"59",0.0983578589297888,0.00179995800110124,5,4,5,4
5933809,"59",0,0,2,4,2,3
5933810,"59",NA,NA,NA,NA,NA,NA
5933811,"59",0,0,2,4,2,3
5933812,"59",0.0837968218749126,-0.0442120691855249,5,1,5,1
5933813,"59",0,0,2,4,2,3
5933814,"59",0.144861805089185,-0.117212140713205,5,1,5,1
5933817,"59",0.078541695821389,0.0590346957224354,5,5,4,5
5933819,"59",NA,NA,NA,NA,NA,NA
5933821,"59",0.110938148030417,-0.10175641551201,5,1,5,1
5933823,"59",0,0,2,4,2,3
5933824,"59",NA,NA,NA,NA,NA,NA
5933825,"59",0,0,2,4,2,3
5933828,"59",NA,NA,NA,NA,NA,NA
5933829,"59",0,0,2,4,2,3
5933831,"59",0,0,2,4,2,3
5933832,"59",0.0784447887574606,-0.0837847218204886,5,1,4,1
5933833,"59",0.0980617880267873,-0.0267532365079359,5,2,5,1
5933834,"59",NA,NA,NA,NA,NA,NA
5933836,"59",0.198430782769912,-0.134181934065925,5,1,5,1
5933837,"59",NA,NA,NA,NA,NA,NA
5933839,"59",NA,NA,NA,NA,NA,NA
5933840,"59",0,0,2,4,2,3
5933841,"59",0,0,2,4,2,3
5933842,"59",NA,NA,NA,NA,NA,NA
5933844,"59",0.124983089567105,-0.0770120499173455,5,1,5,1
5933845,"59",0,0,2,4,2,3
5933846,"59",NA,NA,NA,NA,NA,NA
5933848,"59",0,0,2,4,2,3
5933849,"59",0.142320472577174,-0.0796206653833248,5,1,5,1
5933850,"59",0,0,2,4,2,3
5933851,"59",0,0,2,4,2,3
5933852,"59",0,0,2,4,2,3
5933853,"59",-0.00648771446657248,-0.00543305978028359,2,3,1,3
5933854,"59",NA,NA,NA,NA,NA,NA
5933855,"59",0,0,2,4,2,3
5933857,"59",NA,NA,NA,NA,NA,NA
5933858,"59",0,0,2,4,2,3
5933859,"59",0,0,2,4,2,3
5933861,"59",NA,NA,NA,NA,NA,NA
5933865,"59",0,0,2,4,2,3
5933866,"59",0,0,2,4,2,3
5933868,"59",0,0,2,4,2,3
5933870,"59",0,0,2,4,2,3
5933872,"59",0.112730603509877,-0.0195462281162396,5,2,5,2
5933873,"59",0.101816580686757,-0.0486361128571757,5,1,5,1
5933874,"59",NA,NA,NA,NA,NA,NA
5933875,"59",0,0,2,4,2,3
5933876,"59",0,0,2,4,2,3
5933877,"59",0.0163708101061676,-0.0805199042726295,3,1,3,1
5933878,"59",0,0,2,4,2,3
5933879,"59",0,0,2,4,2,3
5933880,"59",-0.013075887334204,0.00230773294296001,1,4,1,4
5933881,"59",NA,NA,NA,NA,NA,NA
5933882,"59",NA,NA,NA,NA,NA,NA
5933884,"59",0.0903907374134749,-0.0176147198633222,5,2,5,2
5933886,"59",NA,NA,NA,NA,NA,NA
5933887,"59",-0.00241567208184981,0.031937821998407,2,5,2,5
5933888,"59",0,0,2,4,2,3
5933889,"59",NA,NA,NA,NA,NA,NA
5933892,"59",0,0,2,4,2,3
5933893,"59",NA,NA,NA,NA,NA,NA
5933895,"59",NA,NA,NA,NA,NA,NA
5933896,"59",0.184823028733366,-0.143466219474965,5,1,5,1
5933897,"59",NA,NA,NA,NA,NA,NA
5933898,"59",0.0446166418732507,-0.0358339163259526,4,1,4,1
5933899,"59",0,0,2,4,2,3
5935010,"59",-0.0204270555276919,0.0130251341285031,1,5,1,5
5935012,"59",-0.00801061790570067,-0.0264671428773337,2,2,1,1
5935016,"59",-0.0211281022123513,-0.00560716874095262,1,3,1,3
5935018,"59",-0.0112435026133063,-0.006121832620045,1,3,1,2
5935020,"59",-0.00461441703775881,-0.00901261330698949,2,3,2,2
5935029,"59",-0.0169964158931891,-0.0155554622904707,1,2,1,2
5935801,"59",0.0105627434446997,0.0209881436815903,3,5,3,5
5935802,"59",0.0134275635582762,0.0321948689059079,3,5,3,5
5935803,"59",-0.00142918360237276,-0.00247723852565642,2,3,2,3
5937005,"59",0.0178234162881784,0.0106407634673956,3,5,3,4
5937010,"59",-0.0230089460696768,-0.0332307313197613,1,1,1,1
5937014,"59",0.00221053127570638,0.0196199117869212,3,5,3,5
5937017,"59",-0.00138547202940956,-0.0129586515024446,2,3,2,2
5937021,"59",-0.010892368748944,-0.0182978103535155,1,2,1,2
5937022,"59",0.0247564826637121,-0.0217713144410008,4,2,4,2
5937023,"59",0.0501753653423917,-0.00987415912107918,4,3,4,2
5937024,"59",0.00678753360698962,-0.0261607810243153,3,2,3,1
5937028,"59",-0.00338439657743102,0.00832265107041611,2,4,2,4
5937033,"59",0.0209706435493507,0.0244805649548704,4,5,3,5
5937041,"59",0.00926440666935042,-0.0111798925049474,3,3,3,2
5937801,"59",0.0344630038923733,-0.0235983754296714,4,2,4,2
5937802,"59",0.104032692511119,-0.00579012146232519,5,3,5,2
5937803,"59",0.0781166484513859,-0.015962536556867,5,2,4,2
5937805,"59",NA,NA,NA,NA,NA,NA
5939007,"59",-0.0176132209438044,0.0208143662722993,1,5,1,5
5939011,"59",-0.0101838511485988,-0.000507059342753719,1,3,1,3
5939019,"59",-0.0119832681294715,0.0050271309497546,1,4,1,4
5939023,"59",0.055597993106132,-0.0381059885071466,4,1,4,1
5939032,"59",-0.0046193618740014,-0.00276066945880908,2,3,2,3
5939037,"59",0.00519831513838725,-0.0272462932415128,3,2,3,1
5939039,"59",0.021066644259373,-0.00926178681708723,4,3,3,2
5939043,"59",0.0390762060600787,-0.00300602988294672,4,3,4,3
5939044,"59",0.0106031797740351,-0.0096832174308408,3,3,3,2
5939045,"59",0.0336033048985155,0.00178827717452225,4,4,4,4
5939801,"59",-0.0518558671285262,0.0677858444525124,1,5,1,5
5939802,"59",-0.061538037379888,-0.140119039982964,1,1,1,1
5939803,"59",0.0737366530490326,0.0184537347248701,5,5,4,5
5939804,"59",0.0895848413313138,0.0260145784653336,5,5,5,5
5939805,"59",0.0423047462699126,-0.00286051989426627,4,3,4,3
5939806,"59",NA,NA,NA,NA,NA,NA
5939807,"59",0,0,2,4,2,3
5939808,"59",0.0775248667058299,0.00572245681243949,5,4,4,4
5939811,"59",0.0880631605736881,0.00733412660923532,5,4,5,4
5941005,"59",0.0598799658864941,0.0256569203076822,5,5,4,5
5941009,"59",0.0109771144596739,0.0245599171919919,3,5,3,5
5941010,"59",0.00297829093296164,-0.00574979165400711,3,3,3,2
5941012,"59",0.00574335826426449,-0.0104029360598855,3,3,3,2
5941013,"59",0.0254638562779876,0.0246038955489083,4,5,4,5
5941014,"59",0.0165495922537254,-0.0214717754505441,3,2,3,2
5941015,"59",0.0306993536421566,-0.0177557118333138,4,2,4,2
5941016,"59",0.0403966808377609,-0.00785704891241256,4,3,4,2
5941017,"59",0.0564922811970085,-0.0299560626319146,4,2,4,1
5941019,"59",0.0220486944945931,-0.00472372333137283,4,3,4,3
5941021,"59",0.0144556045046834,-0.00925828352228257,3,3,3,2
5941025,"59",0.0427118555444528,0.0204721266260638,4,5,4,5
5941026,"59",0.0538180285964883,-0.0178083946263886,4,2,4,2
5941027,"59",0.0583937164221342,-0.0197287569017133,5,2,4,2
5941039,"59",0.019936166964659,0.00313475624741836,3,4,3,4
5941041,"59",0.0265244172090168,-0.00223571160734543,4,3,4,3
5941801,"59",0.0949842979608068,-0.0223531904493683,5,2,5,2
5941802,"59",NA,NA,NA,NA,NA,NA
5941803,"59",NA,NA,NA,NA,NA,NA
5941804,"59",NA,NA,NA,NA,NA,NA
5941805,"59",0.0858063133649058,-0.0456318653681518,5,1,5,1
5941806,"59",0.0225566816822136,0.0237575217128518,4,5,4,5
5941807,"59",0,0,2,4,2,3
5941808,"59",NA,NA,NA,NA,NA,NA
5941809,"59",0.11712063958057,0.0585810953041115,5,5,5,5
5941810,"59",0,0,2,4,2,3
